"//UTM zone 36,",Datum: WGS84,,,,,,,
"//Easting[m],",,,,,,,,
704863.777,3621699.459,88.75,49.453,2,9,1.3,10:45.4,11/29/2018
704863.513,3621698.967,89.727,49.844,2,9,1.3,10:45.6,11/29/2018
704863.256,3621698.485,90,49.883,2,9,1.3,10:45.8,11/29/2018
704862.981,3621697.973,89.297,50.469,2,9,1.3,10:46.0,11/29/2018
704862.705,3621697.465,89.062,49.844,2,9,1.3,10:46.1,11/29/2018
704862.423,3621696.947,87.93,48.477,2,9,1.3,10:46.3,11/29/2018
704862.166,3621696.473,87.109,48.75,2,9,1.3,10:46.5,11/29/2018
704861.92,3621696.02,86.055,46.953,2,9,1.3,10:46.7,11/29/2018
704861.636,3621695.497,85.898,46.562,2,9,1.3,10:46.9,11/29/2018
704861.402,3621695.033,86.094,47.539,2,9,1.3,10:47.1,11/29/2018
704861.12,3621694.473,86.992,48.359,2,9,1.3,10:47.3,11/29/2018
704860.878,3621693.99,87.266,48.828,2,9,1.3,10:47.5,11/29/2018
704860.638,3621693.513,88.086,48.906,2,9,1.3,10:47.6,11/29/2018
704860.358,3621692.955,89.023,49.961,2,9,1.3,10:47.9,11/29/2018
704860.119,3621692.484,90.234,50.039,2,9,1.3,10:48.0,11/29/2018
704859.818,3621691.892,90.352,50.273,2,9,1.3,10:48.3,11/29/2018
704859.596,3621691.458,90.156,50.352,2,9,1.3,10:48.4,11/29/2018
704859.333,3621690.941,89.727,49.297,2,9,1.3,10:48.6,11/29/2018
704859.097,3621690.478,88.555,48.281,2,9,1.3,10:48.8,11/29/2018
704858.801,3621689.89,87.539,48.555,2,9,1.3,10:49.0,11/29/2018
704858.584,3621689.45,87.344,47.344,2,9,1.3,10:49.2,11/29/2018
704858.301,3621688.876,86.562,47.188,2,9,1.3,10:49.4,11/29/2018
704858.074,3621688.415,86.836,46.875,2,9,1.3,10:49.6,11/29/2018
704857.816,3621687.892,86.68,47.031,2,9,1.3,10:49.8,11/29/2018
704857.559,3621687.374,86.836,47.383,2,9,1.3,10:49.9,11/29/2018
704857.325,3621686.914,86.914,46.992,2,9,1.3,10:50.1,11/29/2018
704857.039,3621686.351,86.406,47.578,2,9,1.3,10:50.3,11/29/2018
704856.801,3621685.883,85.898,47.891,2,9,1.3,10:50.5,11/29/2018
704856.492,3621685.274,85.195,47.227,2,9,1.3,10:50.7,11/29/2018
704856.273,3621684.843,85.273,46.875,2,9,1.3,10:50.9,11/29/2018
704856.023,3621684.348,84.766,46.211,2,9,1.3,10:51.1,11/29/2018
704855.743,3621683.793,84.531,46.172,2,9,1.3,10:51.3,11/29/2018
704855.501,3621683.314,84.648,45.273,2,9,1.3,10:51.4,11/29/2018
704855.237,3621682.791,84.609,44.961,2,9,1.3,10:51.6,11/29/2018
704854.998,3621682.317,84.102,44.492,2,9,1.3,10:51.8,11/29/2018
704854.699,3621681.732,83.984,44.844,2,9,1.3,10:52.0,11/29/2018
704854.471,3621681.29,82.93,43.555,2,9,1.3,10:52.2,11/29/2018
704854.158,3621680.686,83.32,44.18,2,9,1.3,10:52.4,11/29/2018
704853.929,3621680.241,83.867,43.789,2,9,1.3,10:52.6,11/29/2018
704853.632,3621679.666,83.477,43.594,2,9,1.3,10:52.8,11/29/2018
704853.398,3621679.214,83.281,43.594,2,9,1.3,10:53.0,11/29/2018
704853.096,3621678.631,83.633,44.57,2,9,1.3,10:53.2,11/29/2018
704852.867,3621678.189,83.984,45.039,2,9,1.3,10:53.3,11/29/2018
704852.568,3621677.612,84.766,45.859,2,9,1.3,10:53.6,11/29/2018
