"//UTM zone 36,",Datum: WGS84,,,,,,,
"//Easting[m],","Northing[m], CH-1",".0m, CH-0.5m,","Quality,",S,"at,",HDO,"P, Time, Date",
704967.869,3621439.793,76.328,47.539,2,8,1.5,40:33.3,11/29/2018
704968.25,3621440.454,77.344,47.422,2,8,1.5,40:33.5,11/29/2018
704968.596,3621441.067,78.867,48.555,2,8,1.5,40:33.7,11/29/2018
704968.872,3621441.555,80.898,51.055,2,8,1.5,40:33.9,11/29/2018
704969.354,3621442.409,82.969,52.266,2,8,1.5,40:34.1,11/29/2018
704969.578,3621442.806,85.234,53.672,2,8,1.5,40:34.3,11/29/2018
704969.955,3621443.469,87.344,55.43,2,8,1.5,40:34.5,11/29/2018
704970.209,3621443.89,89.961,57.539,2,8,1.5,40:34.6,11/29/2018
704970.546,3621444.448,92.266,58.438,2,8,1.5,40:34.8,11/29/2018
704970.96,3621445.135,94.57,59.414,2,8,1.5,40:35.1,11/29/2018
704971.286,3621445.676,94.062,58.711,2,8,1.5,40:35.2,11/29/2018
704971.605,3621446.205,92.461,58.32,2,8,1.5,40:35.4,11/29/2018
704971.97,3621446.813,93.047,59.531,2,8,1.5,40:35.6,11/29/2018
704972.298,3621447.361,94.727,61.055,2,8,1.5,40:35.8,11/29/2018
704972.658,3621447.962,94.492,60.742,2,8,1.5,40:36.0,11/29/2018
704973.173,3621448.822,95.938,60.977,2,8,1.5,40:36.3,11/29/2018
704973.343,3621449.106,96.367,62.109,2,8,1.5,40:36.3,11/29/2018
704973.725,3621449.739,97.109,62.93,2,8,1.5,40:36.5,11/29/2018
704974.054,3621450.28,97.812,62.617,2,8,1.5,40:36.7,11/29/2018
704974.588,3621451.158,98.047,62.227,2,8,1.5,40:37.0,11/29/2018
704974.79,3621451.49,97.5,62.461,2,8,1.5,40:37.1,11/29/2018
704975.279,3621452.294,97.227,61.875,2,8,1.5,40:37.3,11/29/2018
704975.593,3621452.812,96.445,60.938,2,8,1.5,40:37.5,11/29/2018
704975.887,3621453.306,96.172,61.992,2,8,1.5,40:37.7,11/29/2018
704976.293,3621453.989,96.523,61.914,2,8,1.5,40:37.9,11/29/2018
704976.719,3621454.705,97.891,63.203,2,8,1.5,40:38.1,11/29/2018
704977.09,3621455.328,99.609,64.531,2,8,1.5,40:38.3,11/29/2018
704977.808,3621456.507,101.289,65.625,2,8,1.5,40:38.6,11/29/2018
704977.863,3621456.594,101.445,64.648,2,8,1.5,40:38.6,11/29/2018
704978.229,3621457.177,102.109,65.195,2,8,1.5,40:38.8,11/29/2018
704978.775,3621458.044,101.602,64.961,2,8,1.5,40:39.1,11/29/2018
704979.025,3621458.443,102.461,65,2,8,1.5,40:39.2,11/29/2018
704979.438,3621459.1,101.641,63.594,2,8,1.5,40:39.4,11/29/2018
704979.771,3621459.615,100.664,63.555,2,8,1.5,40:39.6,11/29/2018
704980.161,3621460.2,100.977,63.555,2,8,1.5,40:39.8,11/29/2018
704980.493,3621460.699,101.133,64.727,2,8,1.5,40:40.0,11/29/2018
704980.798,3621461.157,102.344,65.234,2,8,1.5,40:40.1,11/29/2018
704981.172,3621461.718,102.812,65.664,2,8,1.5,40:40.3,11/29/2018
704981.458,3621462.147,102.734,65.625,2,8,1.5,40:40.5,11/29/2018
704981.72,3621462.535,105.117,67.422,2,8,1.5,40:40.7,11/29/2018
704981.929,3621462.844,105.938,67.5,2,8,1.5,40:40.9,11/29/2018
704982.251,3621463.322,105.586,67.07,2,8,1.5,40:41.1,11/29/2018
704982.437,3621463.597,103.828,65.859,2,8,1.5,40:41.3,11/29/2018
704982.696,3621463.977,101.055,63.438,2,8,1.5,40:41.5,11/29/2018
704982.802,3621464.12,99.219,61.367,2,8,1.5,40:41.7,11/29/2018
704982.943,3621464.309,96.836,60.273,2,8,1.5,40:41.8,11/29/2018
704983.088,3621464.505,94.453,58.672,2,8,1.5,40:42.0,11/29/2018
704983.216,3621464.677,92.773,57.578,2,8,1.5,40:42.2,11/29/2018
704983.384,3621464.904,91.289,55.352,2,8,1.5,40:42.5,11/29/2018
704983.396,3621464.92,89.648,54.141,2,7,1.5,40:42.6,11/29/2018
704983.587,3621464.923,90.273,57.07,2,8,1.5,41:14.7,11/29/2018
704983.587,3621464.924,90.273,56.328,2,8,1.5,41:14.7,11/29/2018
704983.587,3621464.925,89.688,57.148,2,8,1.5,41:14.7,11/29/2018
704983.587,3621464.926,89.258,57.539,2,8,1.5,41:14.7,11/29/2018
704983.586,3621464.93,90.039,57.734,2,8,1.5,41:14.8,11/29/2018
704983.586,3621464.931,90.156,58.438,2,8,1.5,41:14.8,11/29/2018
704983.586,3621464.942,90.43,58.398,2,8,1.5,41:15.1,11/29/2018
704983.586,3621464.948,90.508,58.203,2,8,1.5,41:15.2,11/29/2018
704983.586,3621464.957,89.805,58.359,2,8,1.5,41:15.4,11/29/2018
704983.585,3621464.967,89.883,58.477,2,8,1.5,41:15.6,11/29/2018
704983.585,3621464.976,89.961,57.695,2,8,1.5,41:15.8,11/29/2018
704983.584,3621464.986,89.805,57.578,2,8,1.5,41:16.0,11/29/2018
704983.583,3621464.995,90.039,58.086,2,8,1.5,41:16.2,11/29/2018
704983.582,3621465.004,90.039,57.734,2,8,1.5,41:16.3,11/29/2018
704983.594,3621465.031,90.273,58.008,2,8,1.5,41:16.5,11/29/2018
704983.666,3621465.144,89.648,57.969,2,8,1.5,41:16.7,11/29/2018
704983.716,3621465.22,89.531,57.773,2,8,1.5,41:16.9,11/29/2018
704983.782,3621465.324,88.906,56.641,2,8,1.5,41:17.1,11/29/2018
704983.833,3621465.404,88.398,56.797,2,8,1.5,41:17.3,11/29/2018
704983.903,3621465.512,88.32,56.68,2,8,1.5,41:17.5,11/29/2018
704984.134,3621465.885,87.734,57.461,2,8,1.5,41:17.8,11/29/2018
704984.196,3621465.985,87.07,58.281,2,8,1.5,41:17.9,11/29/2018
704984.306,3621466.163,87.461,58.438,2,8,1.5,41:18.0,11/29/2018
704984.454,3621466.403,87.461,58.867,2,8,1.5,41:18.2,11/29/2018
704984.609,3621466.653,88.008,58.945,2,8,1.5,41:18.4,11/29/2018
704984.756,3621466.914,87.852,58.594,2,8,1.5,41:18.6,11/29/2018
704984.917,3621467.207,88.242,58.789,2,8,1.5,41:18.8,11/29/2018
704985.111,3621467.558,88.906,60.312,2,8,1.5,41:19.0,11/29/2018
704985.315,3621467.927,90.898,61.719,2,8,1.5,41:19.2,11/29/2018
704985.463,3621468.196,92.734,62.812,2,8,1.5,41:19.4,11/29/2018
704985.671,3621468.569,94.883,63.828,2,8,1.5,41:19.6,11/29/2018
704985.862,3621468.912,96.172,63.555,2,8,1.5,41:19.7,11/29/2018
704986.068,3621469.281,97.422,64.062,2,8,1.5,41:19.9,11/29/2018
704986.306,3621469.706,98.438,64.727,2,8,1.5,41:20.1,11/29/2018
704986.498,3621470.05,99.18,65.508,2,8,1.5,41:20.3,11/29/2018
704986.738,3621470.481,99.57,65.43,2,8,1.5,41:20.5,11/29/2018
704986.946,3621470.862,99.375,64.922,2,8,1.5,41:20.7,11/29/2018
704987.176,3621471.282,97.617,63.516,2,8,1.5,41:20.9,11/29/2018
704987.47,3621471.82,96.602,63.164,2,8,1.5,41:21.1,11/29/2018
704987.703,3621472.244,95.938,63.398,2,8,1.5,41:21.3,11/29/2018
704987.878,3621472.564,94.531,61.875,2,8,1.5,41:21.5,11/29/2018
704988.127,3621472.988,94.336,61.719,2,8,1.5,41:21.6,11/29/2018
704988.36,3621473.382,94.141,61.914,2,8,1.5,41:21.8,11/29/2018
704988.639,3621473.854,92.93,59.844,2,8,1.5,41:22.0,11/29/2018
704988.871,3621474.245,90.547,58.281,2,8,1.5,41:22.2,11/29/2018
704989.174,3621474.758,89.141,58.164,2,8,1.5,41:22.4,11/29/2018
704989.433,3621475.184,89.102,59.102,2,8,1.5,41:22.6,11/29/2018
704989.686,3621475.598,90.117,60.586,2,8,1.5,41:22.8,11/29/2018
704990.032,3621476.165,91.016,60.898,2,8,1.5,41:23.0,11/29/2018
704990.228,3621476.485,91.641,60.586,2,8,1.5,41:23.2,11/29/2018
704990.56,3621477.028,90.859,61.406,2,8,1.5,41:23.4,11/29/2018
704990.74,3621477.328,91.797,61.25,2,8,1.5,41:23.5,11/29/2018
704991.032,3621477.83,92.773,62.266,2,8,1.5,41:23.7,11/29/2018
704991.252,3621478.21,94.258,62.695,2,8,1.5,41:23.9,11/29/2018
704991.544,3621478.713,95.078,62.891,2,8,1.5,41:24.1,11/29/2018
704991.76,3621479.084,95.352,63.359,2,8,1.5,41:24.3,11/29/2018
704992.064,3621479.604,95.781,63.984,2,8,1.5,41:24.5,11/29/2018
704992.317,3621480.018,96.484,64.336,2,8,1.5,41:24.7,11/29/2018
704992.558,3621480.411,96.797,65.43,2,8,1.5,41:24.9,11/29/2018
704992.824,3621480.847,96.68,65.391,2,8,1.5,41:25.1,11/29/2018
704993.092,3621481.284,97.539,65.117,2,8,1.5,41:25.3,11/29/2018
704993.324,3621481.665,97.656,64.727,2,8,1.5,41:25.4,11/29/2018
704993.623,3621482.141,96.602,63.555,2,8,1.5,41:25.7,11/29/2018
704993.829,3621482.468,94.648,62.969,2,8,1.5,41:25.8,11/29/2018
704994.106,3621482.907,91.992,60.82,2,8,1.5,41:26.0,11/29/2018
704994.375,3621483.333,88.867,59.883,2,8,1.5,41:26.2,11/29/2018
704994.611,3621483.708,86.055,56.719,2,8,1.5,41:26.4,11/29/2018
704994.878,3621484.146,82.852,54.492,2,8,1.5,41:26.6,11/29/2018
704995.087,3621484.5,81.602,54.258,2,8,1.5,41:26.7,11/29/2018
704995.35,3621484.946,80.664,53.594,2,8,1.5,41:27.0,11/29/2018
704995.573,3621485.324,81.406,54.727,2,8,1.5,41:27.1,11/29/2018
704995.824,3621485.748,81.914,55.547,2,8,1.5,41:27.3,11/29/2018
704996.075,3621486.171,82.539,56.328,2,8,1.5,41:27.5,11/29/2018
704996.312,3621486.571,83.281,56.914,2,8,1.5,41:27.7,11/29/2018
704996.564,3621486.994,83.906,56.172,2,8,1.5,41:27.9,11/29/2018
704996.89,3621487.543,84.414,56.445,2,8,1.5,41:28.2,11/29/2018
704997.07,3621487.846,83.594,55.703,2,8,1.5,41:28.3,11/29/2018
704997.313,3621488.256,83.984,55.938,2,8,1.5,41:28.5,11/29/2018
704997.586,3621488.719,84.18,55.781,2,8,1.5,41:28.7,11/29/2018
704997.815,3621489.108,84.375,56.445,2,8,1.5,41:28.9,11/29/2018
704998.069,3621489.54,84.258,56.992,2,8,1.5,41:29.1,11/29/2018
704998.3,3621489.933,84.375,56.992,2,8,1.5,41:29.2,11/29/2018
704998.566,3621490.385,83.633,57.656,2,8,1.5,41:29.4,11/29/2018
704998.813,3621490.784,83.398,57.031,2,8,1.5,41:29.6,11/29/2018
704999.085,3621491.218,83.086,55.547,2,8,1.5,41:29.8,11/29/2018
704999.399,3621491.719,81.758,54.648,2,8,1.5,41:30.0,11/29/2018
704999.627,3621492.083,81.836,55.078,2,8,1.5,41:30.2,11/29/2018
704999.954,3621492.605,82.031,56.406,2,8,1.5,41:30.4,11/29/2018
705000.177,3621492.958,82.344,56.445,2,8,1.5,41:30.6,11/29/2018
705000.44,3621493.376,82.07,56.367,2,8,1.5,41:30.7,11/29/2018
705000.729,3621493.834,82.031,55.586,2,8,1.5,41:30.9,11/29/2018
705001.063,3621494.364,81.055,54.102,2,8,1.5,41:31.1,11/29/2018
705001.312,3621494.758,80.117,53.789,2,8,1.5,41:31.3,11/29/2018
705001.637,3621495.294,79.023,52.539,2,8,1.5,41:31.6,11/29/2018
705001.806,3621495.603,77.773,52.969,2,8,1.5,41:31.7,11/29/2018
705002.039,3621496.028,77.578,51.367,2,8,1.5,41:31.9,11/29/2018
705002.258,3621496.426,77.266,51.055,2,8,1.5,41:32.1,11/29/2018
705002.44,3621496.758,77.656,51.602,2,8,1.5,41:32.3,11/29/2018
705002.699,3621497.231,76.758,51.562,2,8,1.5,41:32.5,11/29/2018
705002.828,3621497.465,77.266,52.148,2,8,1.5,41:32.7,11/29/2018
705002.948,3621497.685,78.125,53.438,2,8,1.5,41:32.8,11/29/2018
705003.101,3621497.964,80.039,55.234,2,8,1.5,41:33.0,11/29/2018
705003.308,3621498.341,81.523,56.953,2,8,1.5,41:33.3,11/29/2018
705003.391,3621498.492,83.359,59.062,2,8,1.5,41:33.4,11/29/2018
705003.512,3621498.712,85.586,59.062,2,8,1.5,41:33.6,11/29/2018
705003.621,3621498.909,87.617,59.492,2,8,1.5,41:33.8,11/29/2018
705003.71,3621499.07,88.555,60.312,2,8,1.5,41:34.0,11/29/2018
705003.801,3621499.233,90.117,61.328,2,8,1.5,41:34.1,11/29/2018
705003.938,3621499.48,91.641,61.758,2,8,1.5,41:34.4,11/29/2018
705004.021,3621499.62,91.68,61.719,2,8,1.5,41:34.6,11/29/2018
705004.064,3621499.688,91.445,61.328,2,8,1.5,41:34.8,11/29/2018
705004.115,3621499.768,91.172,59.688,2,8,1.5,41:34.9,11/29/2018
705004.176,3621499.865,91.133,60.156,2,8,1.5,41:35.1,11/29/2018
705004.231,3621499.952,90.898,60.469,2,8,1.5,41:35.3,11/29/2018
705004.295,3621500.052,91.523,60.82,2,8,1.5,41:35.5,11/29/2018
705004.373,3621500.17,91.562,61.68,2,8,1.5,41:35.7,11/29/2018
705004.452,3621500.29,92.109,62.617,2,8,1.5,41:35.9,11/29/2018
705004.523,3621500.399,92.461,62.734,2,8,1.5,41:36.1,11/29/2018
705004.607,3621500.526,92.812,61.875,2,8,1.5,41:36.3,11/29/2018
705004.684,3621500.642,92.93,62.188,2,8,1.5,41:36.4,11/29/2018
705004.882,3621500.986,91.875,60.039,2,8,1.5,41:36.7,11/29/2018
705004.968,3621501.137,90.234,59.141,2,8,1.5,41:36.8,11/29/2018
705005.14,3621501.438,89.961,60.078,2,8,1.5,41:37.1,11/29/2018
705005.307,3621501.728,88.945,59.219,2,8,1.5,41:37.3,11/29/2018
705005.432,3621501.948,88.086,56.68,2,8,1.5,41:37.4,11/29/2018
705005.584,3621502.234,86.484,57.656,2,8,1.5,41:37.6,11/29/2018
705005.735,3621502.525,85.312,56.719,2,8,1.5,41:37.8,11/29/2018
705005.96,3621502.955,85.312,57.305,2,8,1.5,41:38.0,11/29/2018
705006.096,3621503.217,84.766,56.992,2,8,1.5,41:38.2,11/29/2018
705006.274,3621503.558,84.961,57.656,2,8,1.5,41:38.3,11/29/2018
705006.481,3621503.954,85.43,56.719,2,8,1.5,41:38.5,11/29/2018
705006.662,3621504.297,84.492,55.781,2,8,1.5,41:38.7,11/29/2018
705006.938,3621504.821,83.867,56.445,2,8,1.5,41:39.0,11/29/2018
705007.159,3621505.239,83.086,56.523,2,8,1.5,41:39.2,11/29/2018
705007.3,3621505.507,83.945,58.086,2,8,1.5,41:39.3,11/29/2018
705007.539,3621505.963,85.117,59.609,2,8,1.5,41:39.5,11/29/2018
705007.77,3621506.422,86.406,59.258,2,8,1.5,41:39.7,11/29/2018
705008.02,3621506.916,86.523,58.477,2,8,1.5,41:39.9,11/29/2018
705008.216,3621507.305,86.094,58.125,2,8,1.5,41:40.1,11/29/2018
705008.434,3621507.735,86.211,57.5,2,8,1.5,41:40.2,11/29/2018
705008.669,3621508.201,84.102,55.781,2,8,1.5,41:40.4,11/29/2018
705008.909,3621508.696,83.086,56.133,2,8,1.5,41:40.6,11/29/2018
705009.121,3621509.136,82.656,55.312,2,8,1.5,41:40.8,11/29/2018
705009.42,3621509.755,83.75,56.289,2,8,1.5,41:41.0,11/29/2018
705009.67,3621510.274,85.273,57.344,2,8,1.5,41:41.2,11/29/2018
705009.85,3621510.649,85.664,57.891,2,8,1.5,41:41.4,11/29/2018
705010.126,3621511.171,86.289,57.773,2,8,1.5,41:41.6,11/29/2018
705010.447,3621511.734,85.508,57.617,2,8,1.5,41:41.8,11/29/2018
705010.665,3621512.118,84.727,56.797,2,8,1.5,41:42.0,11/29/2018
705010.923,3621512.573,84.922,57.07,2,8,1.5,41:42.2,11/29/2018
705011.164,3621512.996,83.945,56.992,2,8,1.5,41:42.3,11/29/2018
705011.463,3621513.56,84.57,57.539,2,8,1.5,41:42.5,11/29/2018
705011.664,3621513.994,86.094,58.398,2,8,1.5,41:42.7,11/29/2018
705011.925,3621514.553,86.445,59.414,2,8,1.5,41:42.9,11/29/2018
705012.178,3621515.099,87.93,60.273,2,8,1.5,41:43.1,11/29/2018
705012.446,3621515.676,89.375,60.938,2,8,1.5,41:43.3,11/29/2018
705012.654,3621516.123,90.469,60.273,2,8,1.5,41:43.5,11/29/2018
705012.936,3621516.686,92.5,62.109,2,8,1.5,41:43.7,11/29/2018
705013.209,3621517.229,93.164,62.578,2,8,1.5,41:43.9,11/29/2018
705013.488,3621517.783,93.75,63.633,2,8,1.5,41:44.0,11/29/2018
705013.742,3621518.286,94.688,63.711,2,8,1.5,41:44.2,11/29/2018
705014.02,3621518.838,95.039,64.336,2,8,1.5,41:44.4,11/29/2018
705014.354,3621519.471,95.508,64.414,2,8,1.5,41:44.6,11/29/2018
705014.61,3621519.945,95.82,63.242,2,8,1.5,41:44.8,11/29/2018
705014.923,3621520.524,94.844,62.969,2,8,1.5,41:45.0,11/29/2018
705015.293,3621521.211,93.555,61.211,2,8,1.5,41:45.2,11/29/2018
705015.494,3621521.583,90.742,60.391,2,8,1.5,41:45.4,11/29/2018
705015.802,3621522.167,88.789,59.57,2,8,1.5,41:45.6,11/29/2018
705016.094,3621522.735,87.539,58.711,2,8,1.5,41:45.8,11/29/2018
705016.364,3621523.26,87.773,59.141,2,8,1.5,41:45.9,11/29/2018
705016.628,3621523.773,88.594,60.938,2,8,1.5,41:46.1,11/29/2018
705016.989,3621524.475,89.102,61.172,2,8,1.5,41:46.4,11/29/2018
705017.198,3621524.879,90.391,60.586,2,8,1.5,41:46.5,11/29/2018
705017.556,3621525.551,89.648,60.039,2,8,1.5,41:46.7,11/29/2018
705017.811,3621526.031,89.219,59.297,2,8,1.5,41:46.9,11/29/2018
705018.131,3621526.632,89.141,60.234,2,8,1.5,41:47.1,11/29/2018
705018.404,3621527.145,92.266,63.32,2,8,1.5,41:47.3,11/29/2018
705018.706,3621527.711,95.898,66.719,2,8,1.5,41:47.5,11/29/2018
705019.009,3621528.264,99.805,69.766,2,8,1.5,41:47.6,11/29/2018
705019.312,3621528.814,103.633,70.547,2,8,1.5,41:47.8,11/29/2018
705019.648,3621529.424,105.82,72.031,2,8,1.5,41:48.0,11/29/2018
705019.948,3621529.968,108.398,72.773,2,8,1.5,41:48.2,11/29/2018
705020.428,3621530.845,110,72.734,2,8,1.5,41:48.5,11/29/2018
705020.604,3621531.177,109.102,71.992,2,8,1.5,41:48.6,11/29/2018
705020.883,3621531.706,109.062,71.797,2,8,1.5,41:48.8,11/29/2018
705021.211,3621532.327,108.438,72.969,2,8,1.5,41:49.0,11/29/2018
705021.485,3621532.846,106.836,70.703,2,8,1.5,41:49.2,11/29/2018
705021.838,3621533.514,103.711,69.18,2,8,1.5,41:49.4,11/29/2018
705022.224,3621534.245,101.641,67.891,2,8,1.5,41:49.6,11/29/2018
705022.416,3621534.607,98.555,64.922,2,8,1.5,41:49.7,11/29/2018
705022.767,3621535.273,94.062,63.672,2,8,1.5,41:49.9,11/29/2018
705023.054,3621535.814,91.523,61.523,2,8,1.5,41:50.1,11/29/2018
705023.461,3621536.585,89.883,61.094,2,8,1.5,41:50.4,11/29/2018
705023.683,3621537.005,89.18,61.211,2,8,1.5,41:50.5,11/29/2018
705023.99,3621537.579,89.688,61.758,2,8,1.5,41:50.7,11/29/2018
705024.364,3621538.277,90.43,61.914,2,8,1.5,41:50.9,11/29/2018
705024.593,3621538.706,90.234,61.68,2,8,1.5,41:51.1,11/29/2018
705024.959,3621539.389,91.758,63.633,2,8,1.5,41:51.3,11/29/2018
705025.212,3621539.863,95.508,66.133,2,8,1.5,41:51.4,11/29/2018
705025.597,3621540.585,98.906,69.219,2,8,1.5,41:51.7,11/29/2018
705025.836,3621541.034,102.812,70.977,2,8,1.5,41:51.8,11/29/2018
705026.196,3621541.709,105.938,72.227,2,8,1.5,41:52.0,11/29/2018
705026.469,3621542.223,106.641,71.094,2,8,1.5,41:52.2,11/29/2018
705026.806,3621542.854,105.703,70.703,2,8,1.5,41:52.4,11/29/2018
705027.138,3621543.467,104.453,69.648,2,9,1.5,41:52.6,11/29/2018
705027.477,3621544.086,104.961,69.922,2,9,1.5,41:52.8,11/29/2018
705027.769,3621544.617,106.914,72.344,2,9,1.5,41:53.0,11/29/2018
705028.093,3621545.207,110.352,74.727,2,9,1.5,41:53.2,11/29/2018
705028.398,3621545.764,111.719,75.469,2,9,1.5,41:53.3,11/29/2018
705028.765,3621546.421,113.789,77.031,2,9,1.5,41:53.6,11/29/2018
705029.068,3621546.948,115.938,78.438,2,9,1.5,41:53.7,11/29/2018
705029.402,3621547.528,117.5,80.234,2,9,1.5,41:53.9,11/29/2018
705029.719,3621548.079,118.555,80.781,2,9,1.5,41:54.1,11/29/2018
705030.055,3621548.663,118.281,80.859,2,9,1.5,41:54.3,11/29/2018
705030.356,3621549.186,117.773,80.664,2,9,1.5,41:54.5,11/29/2018
705030.704,3621549.811,116.836,79.922,2,9,1.5,41:54.7,11/29/2018
705031.09,3621550.507,115.977,78.281,2,9,1.5,41:54.9,11/29/2018
705031.374,3621551.017,114.688,76.133,2,9,1.5,41:55.1,11/29/2018
705031.719,3621551.639,115.312,77.07,2,9,1.5,41:55.3,11/29/2018
705031.989,3621552.125,116.68,78.008,2,9,1.5,41:55.4,11/29/2018
705032.326,3621552.734,116.68,77.344,2,9,1.5,41:55.6,11/29/2018
705032.599,3621553.228,116.289,77.461,2,9,1.5,41:55.8,11/29/2018
705032.99,3621553.937,115.547,78.438,2,9,1.5,41:56.1,11/29/2018
705033.217,3621554.348,117.422,79.727,2,9,1.5,41:56.2,11/29/2018
705033.587,3621555.019,118.242,80.586,2,9,1.5,41:56.4,11/29/2018
705033.841,3621555.464,118.633,81.055,2,9,1.5,41:56.6,11/29/2018
705034.183,3621556.05,115.742,78.125,2,9,1.5,41:56.8,11/29/2018
705034.55,3621556.68,112.812,76.211,2,9,1.5,41:57.0,11/29/2018
705034.811,3621557.129,107.266,71.562,2,9,1.5,41:57.2,11/29/2018
705035.133,3621557.681,101.68,67.812,2,9,1.5,41:57.3,11/29/2018
705035.516,3621558.334,96.797,65.078,2,9,1.5,41:57.6,11/29/2018
705035.748,3621558.724,94.414,64.453,2,9,1.5,41:57.7,11/29/2018
705036.08,3621559.285,92.969,63.594,2,9,1.5,41:57.9,11/29/2018
705036.395,3621559.817,89.062,60.664,2,9,1.5,41:58.1,11/29/2018
705036.754,3621560.423,84.922,58.32,2,9,1.5,41:58.3,11/29/2018
705037.019,3621560.87,82.305,57.578,2,9,1.5,41:58.5,11/29/2018
705037.352,3621561.413,80.234,55.664,2,9,1.5,41:58.7,11/29/2018
705037.716,3621562.005,78.477,55.859,2,9,1.5,41:58.9,11/29/2018
705038.023,3621562.503,78.945,55.664,2,9,1.5,41:59.0,11/29/2018
705038.375,3621563.075,78.945,55.039,2,9,1.5,41:59.2,11/29/2018
705038.706,3621563.613,77.5,54.258,2,9,1.5,41:59.4,11/29/2018
705039.023,3621564.163,77.148,54.727,2,9,1.5,41:59.6,11/29/2018
705039.377,3621564.792,77.5,55.703,2,9,1.5,41:59.8,11/29/2018
705039.633,3621565.246,79.531,56.836,2,9,1.5,42:00.0,11/29/2018
705039.977,3621565.858,82.617,58.359,2,9,1.5,42:00.2,11/29/2018
705040.291,3621566.416,86.25,61.055,2,9,1.5,42:00.4,11/29/2018
705040.621,3621567.009,87.422,60.117,2,9,1.5,42:00.6,11/29/2018
705040.916,3621567.546,87.422,60.117,2,9,1.5,42:00.7,11/29/2018
705041.224,3621568.106,87.969,60.039,2,9,1.5,42:00.9,11/29/2018
705041.616,3621568.821,89.375,61.562,2,9,1.5,42:01.2,11/29/2018
705041.866,3621569.275,90.039,61.797,2,9,1.5,42:01.3,11/29/2018
705042.282,3621570.047,88.906,60.82,2,9,1.5,42:01.6,11/29/2018
705042.466,3621570.399,86.406,58.75,2,9,1.5,42:01.7,11/29/2018
705042.795,3621571.03,85.664,58.672,2,9,1.5,42:01.9,11/29/2018
705043.129,3621571.669,83.945,58.672,2,9,1.5,42:02.1,11/29/2018
705043.421,3621572.227,83.555,57.93,2,9,1.5,42:02.3,11/29/2018
705043.677,3621572.719,83.047,58.008,2,9,1.5,42:02.5,11/29/2018
705044.028,3621573.417,85.195,60.352,2,9,1.5,42:02.7,11/29/2018
705044.262,3621573.884,87.07,60.938,2,9,1.5,42:02.8,11/29/2018
705044.522,3621574.402,87.5,61.328,2,9,1.5,42:03.0,11/29/2018
705044.832,3621575.022,86.445,59.648,2,9,1.5,42:03.2,11/29/2018
705045.117,3621575.591,86.133,59.453,2,9,1.5,42:03.4,11/29/2018
705045.399,3621576.122,86.211,60.82,2,9,1.5,42:03.6,11/29/2018
705045.738,3621576.739,87.617,61.914,2,9,1.5,42:03.8,11/29/2018
705046.008,3621577.23,88.438,62.773,2,9,1.5,42:04.0,11/29/2018
705046.33,3621577.816,89.961,63.906,2,9,1.5,42:04.2,11/29/2018
705046.583,3621578.275,92.422,64.18,2,9,1.5,42:04.4,11/29/2018
705046.947,3621578.897,92.656,64.375,2,9,1.5,42:04.6,11/29/2018
705047.32,3621579.482,93.477,65.586,2,9,1.5,42:04.8,11/29/2018
705047.637,3621579.98,94.336,65.625,2,9,1.5,42:05.0,11/29/2018
705047.919,3621580.422,93.086,64.18,2,9,1.5,42:05.1,11/29/2018
705048.296,3621581.013,91.875,63.086,2,9,1.5,42:05.3,11/29/2018
705048.609,3621581.505,89.727,61.406,2,9,1.5,42:05.5,11/29/2018
705048.89,3621581.949,87.227,60.586,2,9,1.5,42:05.7,11/29/2018
705049.217,3621582.465,87.344,60.82,2,9,1.5,42:05.9,11/29/2018
705049.578,3621583.036,87.266,60.898,2,9,1.5,42:06.1,11/29/2018
705049.827,3621583.43,88.164,61.836,2,9,1.5,42:06.2,11/29/2018
705050.187,3621583.998,90.82,63.008,2,9,1.5,42:06.5,11/29/2018
705050.578,3621584.577,91.445,63.828,2,9,1.5,42:06.7,11/29/2018
705050.94,3621585.11,92.617,63.828,2,9,1.5,42:06.9,11/29/2018
705051.204,3621585.498,93.32,64.297,2,9,1.5,42:07.0,11/29/2018
705051.486,3621585.912,91.367,62.656,2,9,1.5,42:07.2,11/29/2018
705051.815,3621586.396,92.148,63.828,2,9,1.5,42:07.4,11/29/2018
705052.215,3621587.01,92.578,64.102,2,9,1.5,42:07.6,11/29/2018
705052.446,3621587.375,94.141,64.883,2,9,1.5,42:07.8,11/29/2018
705052.79,3621587.918,96.289,66.289,2,9,1.5,42:08.0,11/29/2018
705053.25,3621588.644,99.805,68.477,2,9,1.5,42:08.3,11/29/2018
705053.365,3621588.827,103.672,71.641,2,9,1.5,42:08.3,11/29/2018
705053.674,3621589.358,105.82,72.109,2,9,1.5,42:08.6,11/29/2018
705053.896,3621589.815,106.055,71.797,2,9,1.5,42:08.7,11/29/2018
705054.116,3621590.267,107.031,71.211,2,9,1.5,42:08.9,11/29/2018
705054.329,3621590.706,107.148,71.68,2,9,1.5,42:09.1,11/29/2018
705054.544,3621591.148,105.977,69.336,2,9,1.5,42:09.3,11/29/2018
705054.818,3621591.725,103.672,67.812,2,9,1.5,42:09.5,11/29/2018
705054.992,3621592.137,102.461,67.031,2,9,1.5,42:09.7,11/29/2018
705055.141,3621592.491,103.359,69.062,2,9,1.5,42:09.9,11/29/2018
705055.339,3621592.961,104.297,71.836,2,9,1.5,42:10.1,11/29/2018
