"//UTM zone 36,",Datum: WGS84,,,,,,,
"//Easting[m],","Northing[m], CH-1",".0m, CH-0.5m,","Quality,",S,"at,",HDO,"P, Time, Date",
704983.015,3621615.249,105.625,69.922,1,7,1.5,01:07.2,11/29/2018
704982.785,3621614.844,105.703,69.219,1,7,1.5,01:07.4,11/29/2018
704982.502,3621614.36,104.844,68.75,1,7,1.5,01:07.6,11/29/2018
704982.224,3621613.886,103.828,67.891,1,7,1.5,01:07.8,11/29/2018
704981.982,3621613.472,102.422,67.383,1,7,1.5,01:08.0,11/29/2018
704981.699,3621612.988,101.797,67.109,1,7,1.5,01:08.2,11/29/2018
704981.441,3621612.592,99.883,66.523,1,7,1.5,01:08.4,11/29/2018
704981.076,3621612.137,100.391,66.328,1,7,1.5,01:08.6,11/29/2018
704980.744,3621611.725,99.453,66.562,1,7,1.5,01:08.8,11/29/2018
704980.372,3621611.262,101.094,68.125,1,7,1.5,01:09.0,11/29/2018
704980.071,3621610.887,101.992,68.32,1,7,1.5,01:09.1,11/29/2018
704979.685,3621610.385,103.32,70.078,1,9,1.1,01:09.4,11/29/2018
704979.464,3621610.042,103.164,70.391,1,9,1.1,01:09.5,11/29/2018
704979.182,3621609.604,103.008,69.766,1,9,1.1,01:09.7,11/29/2018
704978.906,3621609.175,101.836,69.57,1,9,1.1,01:09.9,11/29/2018
704978.55,3621608.622,99.844,67.383,1,9,1.1,01:10.1,11/29/2018
704978.335,3621608.289,98.242,65.469,1,9,1.1,01:10.3,11/29/2018
704978.092,3621607.878,98.242,65.82,1,9,1.1,01:10.4,11/29/2018
704977.77,3621607.324,97.266,64.492,1,9,1.1,01:10.7,11/29/2018
704977.534,3621606.917,95.547,63.477,1,9,1.1,01:10.8,11/29/2018
704977.241,3621606.412,93.555,61.836,1,9,1.1,01:11.0,11/29/2018
704976.991,3621605.982,92.227,61.133,1,9,1.1,01:11.2,11/29/2018
704976.701,3621605.472,90.898,60.586,1,9,1.1,01:11.4,11/29/2018
704976.427,3621604.979,89.023,59.336,1,9,1.1,01:11.6,11/29/2018
704976.111,3621604.412,87.188,57.695,1,9,1.1,01:11.8,11/29/2018
704975.904,3621604.042,85.664,57.266,1,9,1.1,01:12.0,11/29/2018
704975.654,3621603.592,84.688,57.031,1,9,1.1,01:12.2,11/29/2018
704975.324,3621602.998,84.609,56.875,1,9,1.1,01:12.4,11/29/2018
704975.107,3621602.604,85.547,58.711,1,9,1.1,01:12.5,11/29/2018
704974.816,3621602.076,87.188,59.531,1,9,1.1,01:12.7,11/29/2018
704974.561,3621601.613,88.32,59.727,1,9,1.1,01:12.9,11/29/2018
704974.291,3621601.124,89.023,60.117,1,9,1.1,01:13.1,11/29/2018
704974.031,3621600.65,88.164,59.844,1,9,1.1,01:13.3,11/29/2018
704973.755,3621600.138,87.383,59.375,1,9,1.1,01:13.5,11/29/2018
704973.518,3621599.696,87.305,58.828,1,9,1.1,01:13.7,11/29/2018
704973.24,3621599.179,88.086,59.844,1,9,1.1,01:13.9,11/29/2018
704972.941,3621598.621,90.547,62.539,1,9,1.1,01:14.1,11/29/2018
704972.729,3621598.227,93.438,64.375,1,9,1.1,01:14.3,11/29/2018
704972.427,3621597.682,95.156,65.547,1,9,1.1,01:14.5,11/29/2018
704972.195,3621597.269,95.703,65.508,1,9,1.1,01:14.6,11/29/2018
704971.907,3621596.755,96.602,65.742,1,9,1.1,01:14.8,11/29/2018
704971.625,3621596.255,97.891,66.719,1,9,1.1,01:15.0,11/29/2018
704971.351,3621595.767,99.531,68.203,1,9,1.1,01:15.2,11/29/2018
704971.081,3621595.292,100.508,69.062,2,5,1.7,01:15.4,11/29/2018
704970.797,3621594.798,101.367,68.633,2,5,1.7,01:15.6,11/29/2018
704970.528,3621594.33,103.359,69.766,2,5,1.7,01:15.8,11/29/2018
704970.222,3621593.798,103.789,70.195,2,5,1.7,01:16.0,11/29/2018
704969.964,3621593.351,104.258,70.156,2,5,1.7,01:16.1,11/29/2018
704969.653,3621592.8,106.172,71.211,2,5,1.7,01:16.4,11/29/2018
704969.377,3621592.279,106.719,71.68,2,5,1.7,01:16.6,11/29/2018
704969.179,3621591.905,105.938,71.328,2,5,1.7,01:16.7,11/29/2018
704968.91,3621591.396,105.586,70.039,2,5,1.7,01:16.9,11/29/2018
704968.664,3621590.931,105.273,69.453,2,5,1.7,01:17.1,11/29/2018
704968.395,3621590.422,104.57,68.594,2,5,1.7,01:17.3,11/29/2018
704968.146,3621589.974,102.539,66.289,2,5,1.7,01:17.5,11/29/2018
704967.861,3621589.465,101.953,66.719,2,5,1.7,01:17.7,11/29/2018
704967.607,3621589.01,102.109,66.758,2,5,1.7,01:17.9,11/29/2018
704967.344,3621588.538,101.562,66.25,2,5,1.7,01:18.1,11/29/2018
704967.094,3621588.091,100.664,66.602,2,5,1.7,01:18.2,11/29/2018
704966.822,3621587.601,101.25,66.523,2,5,1.7,01:18.4,11/29/2018
704966.581,3621587.164,100.469,66.016,2,5,1.7,01:18.6,11/29/2018
704966.308,3621586.669,99.727,65.742,2,5,1.7,01:18.8,11/29/2018
704966.069,3621586.237,98.047,64.336,2,5,1.7,01:19.0,11/29/2018
704965.811,3621585.768,95.82,63.477,2,5,1.7,01:19.2,11/29/2018
704965.54,3621585.278,93.789,62.852,2,5,1.7,01:19.4,11/29/2018
704965.336,3621584.911,91.602,61.484,2,5,1.7,01:19.6,11/29/2018
704965.06,3621584.413,90.039,59.297,2,5,1.7,01:19.8,11/29/2018
704964.738,3621583.832,88.047,58.477,2,5,1.7,01:20.0,11/29/2018
704964.556,3621583.504,88.281,58.32,2,5,1.7,01:20.1,11/29/2018
704964.301,3621583.045,88.516,58.164,2,5,1.7,01:20.3,11/29/2018
704964.002,3621582.513,87.031,57.539,2,5,1.7,01:20.5,11/29/2018
704963.787,3621582.132,85.664,57.344,2,5,1.7,01:20.7,11/29/2018
704963.51,3621581.641,85.391,56.523,2,5,1.7,01:20.9,11/29/2018
704963.272,3621581.219,84.961,56.602,2,5,1.7,01:21.1,11/29/2018
704962.984,3621580.709,85.352,56.719,2,5,1.7,01:21.3,11/29/2018
704962.778,3621580.332,86.836,57.227,2,5,1.7,01:21.5,11/29/2018
704962.475,3621579.774,88.203,57.266,2,5,1.7,01:21.7,11/29/2018
704962.254,3621579.367,90.742,59.414,2,5,1.7,01:21.8,11/29/2018
704961.963,3621578.831,91.562,59.297,2,5,1.7,01:22.1,11/29/2018
704961.75,3621578.44,92.461,60.781,2,5,1.7,01:22.2,11/29/2018
704961.43,3621577.859,94.102,62.578,2,5,1.7,01:22.4,11/29/2018
704961.202,3621577.451,93.867,62.852,2,5,1.7,01:22.6,11/29/2018
704960.869,3621576.854,94.766,63.086,2,5,1.7,01:22.8,11/29/2018
704960.651,3621576.464,96.445,64.297,2,5,1.7,01:23.0,11/29/2018
704960.387,3621575.991,96.758,64.453,2,5,1.7,01:23.2,11/29/2018
704960.098,3621575.463,98.008,65.859,2,5,1.7,01:23.4,11/29/2018
704959.864,3621575.012,98.633,66.055,2,5,1.7,01:23.5,11/29/2018
704959.589,3621574.483,98.828,66.211,2,5,1.7,01:23.7,11/29/2018
704959.278,3621573.884,97.188,64.141,2,5,1.7,01:24.0,11/29/2018
704959.075,3621573.493,95.312,62.422,2,5,1.7,01:24.1,11/29/2018
704958.786,3621572.94,93.945,61.797,2,5,1.7,01:24.3,11/29/2018
704958.531,3621572.467,93.555,61.602,2,5,1.7,01:24.5,11/29/2018
704958.188,3621571.828,94.18,62.852,2,5,1.7,01:24.8,11/29/2018
704957.989,3621571.458,95.352,63.477,2,5,1.7,01:24.9,11/29/2018
704957.702,3621570.925,95.781,63.516,2,5,1.7,01:25.1,11/29/2018
704957.44,3621570.439,97.734,64.062,2,5,1.7,01:25.3,11/29/2018
704957.138,3621569.893,99.336,65.195,2,5,1.7,01:25.5,11/29/2018
704956.881,3621569.43,100.391,65.625,2,5,1.7,01:25.6,11/29/2018
704956.577,3621568.884,100.742,65.625,2,5,1.7,01:25.8,11/29/2018
704956.316,3621568.416,100.273,65.469,2,5,1.7,01:26.0,11/29/2018
704956.02,3621567.884,98.945,65.234,2,5,1.7,01:26.2,11/29/2018
704955.747,3621567.406,97.422,63.906,2,5,1.7,01:26.4,11/29/2018
704955.462,3621566.918,96.914,63.633,2,5,1.7,01:26.6,11/29/2018
704955.125,3621566.342,97.383,63.242,2,5,1.7,01:26.8,11/29/2018
704954.874,3621565.914,97.148,63.828,2,5,1.7,01:27.0,11/29/2018
704954.627,3621565.493,97.891,64.531,2,5,1.7,01:27.1,11/29/2018
704954.284,3621564.907,98.203,64.961,2,5,1.7,01:27.4,11/29/2018
704954.055,3621564.517,98.906,65.742,2,5,1.7,01:27.5,11/29/2018
704953.74,3621563.979,98.164,64.844,2,5,1.7,01:27.7,11/29/2018
704953.484,3621563.543,99.492,66.914,2,5,1.7,01:27.9,11/29/2018
704953.182,3621563.028,101.055,68.203,2,5,1.7,01:28.1,11/29/2018
704952.909,3621562.564,102.07,68.164,2,5,1.7,01:28.3,11/29/2018
704952.575,3621561.987,102.93,68.75,2,5,1.7,01:28.5,11/29/2018
704952.334,3621561.57,104.57,69.219,2,5,1.7,01:28.7,11/29/2018
704952.042,3621561.064,105.195,69.727,2,5,1.7,01:28.9,11/29/2018
704951.769,3621560.593,104.57,69.648,2,5,1.7,01:29.1,11/29/2018
704951.46,3621560.059,105.039,70.078,2,5,1.7,01:29.3,11/29/2018
704951.186,3621559.588,105.898,70.742,2,5,1.7,01:29.5,11/29/2018
704950.901,3621559.099,106.523,71.445,2,5,1.7,01:29.6,11/29/2018
704950.608,3621558.597,107.891,72.227,2,5,1.7,01:29.8,11/29/2018
704950.289,3621558.049,108.242,71.836,2,5,1.7,01:30.0,11/29/2018
704950.042,3621557.625,107.812,70.703,2,5,1.7,01:30.2,11/29/2018
704949.711,3621557.054,107.188,69.219,2,5,1.7,01:30.4,11/29/2018
704949.473,3621556.642,106.797,69.258,2,5,1.7,01:30.6,11/29/2018
704949.131,3621556.049,105.586,68.828,2,5,1.7,01:30.8,11/29/2018
704948.907,3621555.661,106.523,70.117,2,5,1.7,01:31.0,11/29/2018
704948.599,3621555.127,105.938,68.984,2,5,1.7,01:31.2,11/29/2018
704948.307,3621554.617,105.781,68.945,2,5,1.7,01:31.3,11/29/2018
704947.971,3621554.013,106.211,69.492,2,5,1.7,01:31.6,11/29/2018
704947.734,3621553.585,106.523,70.352,2,5,1.7,01:31.7,11/29/2018
704947.397,3621552.978,106.992,70.195,2,5,1.7,01:32.0,11/29/2018
704947.137,3621552.51,106.602,70.156,2,5,1.7,01:32.1,11/29/2018
704946.9,3621552.083,106.953,70.625,2,5,1.7,01:32.3,11/29/2018
704946.609,3621551.534,107.969,70.977,2,5,1.7,01:32.5,11/29/2018
704946.283,3621550.917,108.008,71.836,2,5,1.7,01:32.7,11/29/2018
704946.062,3621550.498,108.242,72.812,2,5,1.7,01:32.9,11/29/2018
704945.752,3621549.91,109.18,72.852,2,5,1.7,01:33.1,11/29/2018
704945.545,3621549.517,110.156,73.398,2,5,1.7,01:33.2,11/29/2018
704945.252,3621548.958,110.664,72.969,2,5,1.7,01:33.4,11/29/2018
704944.919,3621548.323,110.742,72.422,2,5,1.7,01:33.7,11/29/2018
704944.739,3621547.977,111.562,73.359,2,5,1.7,01:33.8,11/29/2018
704944.45,3621547.427,111.484,73.281,2,5,1.7,01:34.0,11/29/2018
704944.221,3621546.989,110.664,72.695,2,5,1.7,01:34.2,11/29/2018
704943.967,3621546.513,110.273,72.109,2,5,1.7,01:34.4,11/29/2018
704943.678,3621545.993,110.039,72.266,2,5,1.7,01:34.6,11/29/2018
704943.426,3621545.541,109.297,70.156,2,5,1.7,01:34.7,11/29/2018
704943.134,3621545.016,107.539,68.594,2,5,1.7,01:35.0,11/29/2018
704942.877,3621544.556,107.93,68.438,2,5,1.7,01:35.1,11/29/2018
704942.584,3621544.025,107.266,69.102,2,5,1.7,01:35.3,11/29/2018
704942.312,3621543.505,107.227,70.156,2,5,1.7,01:35.5,11/29/2018
704942.075,3621543.05,106.875,70.273,2,5,1.7,01:35.7,11/29/2018
704941.821,3621542.564,105.938,70.391,2,5,1.7,01:35.9,11/29/2018
704941.553,3621542.052,105.234,68.711,2,5,1.7,01:36.1,11/29/2018
704941.289,3621541.545,103.867,68.398,2,5,1.7,01:36.3,11/29/2018
704941.004,3621541.018,103.125,67.07,2,5,1.7,01:36.5,11/29/2018
704940.767,3621540.58,103.242,66.289,2,5,1.7,01:36.6,11/29/2018
704940.47,3621540.034,103.906,67.227,2,5,1.7,01:36.9,11/29/2018
704940.2,3621539.535,103.984,67.812,2,5,1.7,01:37.0,11/29/2018
704939.864,3621538.917,103.242,68.242,2,5,1.7,01:37.3,11/29/2018
704939.654,3621538.526,103.906,68.906,2,5,1.7,01:37.4,11/29/2018
704939.36,3621537.976,104.375,69.102,2,5,1.7,01:37.6,11/29/2018
704939.094,3621537.48,104.297,68.594,2,5,1.7,01:37.8,11/29/2018
704938.804,3621536.938,104.648,70,2,5,1.7,01:38.0,11/29/2018
704938.566,3621536.494,104.297,70,2,5,1.7,01:38.2,11/29/2018
704938.255,3621535.937,104.141,68.867,2,5,1.7,01:38.4,11/29/2018
704937.962,3621535.457,105.195,69.961,2,5,1.7,01:38.6,11/29/2018
704937.62,3621534.896,105.547,68.75,2,5,1.7,01:38.8,11/29/2018
704937.334,3621534.427,105.898,69.961,2,5,1.7,01:38.9,11/29/2018
704936.999,3621533.877,104.727,68.086,2,5,1.7,01:39.1,11/29/2018
704936.708,3621533.399,104.844,67.852,2,5,1.7,01:39.3,11/29/2018
704936.405,3621532.868,103.984,67.969,2,5,1.7,01:39.5,11/29/2018
704936.084,3621532.306,102.891,67.5,2,5,1.7,01:39.7,11/29/2018
704935.722,3621531.673,103.398,67.812,2,5,1.7,01:40.0,11/29/2018
704935.516,3621531.312,103.438,67.5,2,5,1.7,01:40.1,11/29/2018
704935.19,3621530.743,102.344,66.602,2,5,1.7,01:40.3,11/29/2018
704934.91,3621530.289,102.891,67.695,2,5,1.7,01:40.5,11/29/2018
704934.572,3621529.748,102.852,68.047,2,5,1.7,01:40.7,11/29/2018
704934.261,3621529.25,104.023,70.117,2,5,1.7,01:40.8,11/29/2018
704933.94,3621528.736,106.367,71.602,2,5,1.7,01:41.0,11/29/2018
704933.644,3621528.263,107.148,72.305,2,5,1.7,01:41.2,11/29/2018
704933.247,3621527.607,107.461,71.875,2,5,1.7,01:41.5,11/29/2018
704933.03,3621527.239,106.914,70.508,2,5,1.7,01:41.6,11/29/2018
704932.719,3621526.713,105.977,69.922,2,5,1.7,01:41.8,11/29/2018
704932.391,3621526.157,105.43,70.195,2,5,1.7,01:42.0,11/29/2018
704932.027,3621525.541,104.844,70.039,2,5,1.7,01:42.2,11/29/2018
704931.787,3621525.135,104.375,68.516,2,5,1.7,01:42.4,11/29/2018
704931.418,3621524.505,104.57,68.281,2,5,1.7,01:42.6,11/29/2018
704931.185,3621524.11,104.531,67.852,2,5,1.7,01:42.7,11/29/2018
704930.838,3621523.518,105.43,69.297,2,5,1.7,01:43.0,11/29/2018
704930.582,3621523.082,106.25,70.312,2,5,1.7,01:43.1,11/29/2018
704930.205,3621522.437,107.422,71.562,2,5,1.7,01:43.3,11/29/2018
704929.977,3621522.037,107.773,73.555,2,5,1.7,01:43.5,11/29/2018
704929.602,3621521.379,108.594,73.945,2,5,1.7,01:43.7,11/29/2018
704929.357,3621520.948,108.633,73.008,2,5,1.7,01:43.9,11/29/2018
704929.084,3621520.467,108.867,73.438,2,5,1.7,01:44.1,11/29/2018
704928.745,3621519.873,107.812,72.695,2,5,1.7,01:44.3,11/29/2018
704928.465,3621519.399,107.852,72.852,2,7,1.2,01:44.4,11/29/2018
704928.133,3621518.844,108.516,72.617,2,7,1.2,01:44.6,11/29/2018
704927.846,3621518.365,108.984,73.516,2,7,1.2,01:44.8,11/29/2018
704927.538,3621517.851,109.727,73.086,2,7,1.2,01:45.0,11/29/2018
704927.248,3621517.367,110.117,72.656,2,7,1.2,01:45.2,11/29/2018
704926.916,3621516.817,109.688,71.953,2,7,1.2,01:45.4,11/29/2018
704926.546,3621516.216,109.961,72.852,2,7,1.2,01:45.6,11/29/2018
704926.308,3621515.828,109.688,72.695,2,7,1.2,01:45.8,11/29/2018
704926.011,3621515.344,110.156,72.891,2,7,1.2,01:46.0,11/29/2018
704925.661,3621514.774,110.234,73.164,2,7,1.2,01:46.2,11/29/2018
704925.321,3621514.219,110.43,73.008,2,8,1.1,01:46.4,11/29/2018
704925.062,3621513.788,111.406,73.477,2,8,1.1,01:46.5,11/29/2018
704924.746,3621513.262,111.328,73.398,2,8,1.1,01:46.7,11/29/2018
704924.465,3621512.794,111.758,72.227,2,8,1.1,01:46.9,11/29/2018
704924.194,3621512.345,111.523,72.578,2,8,1.1,01:47.1,11/29/2018
704923.869,3621511.803,111.211,72.188,2,8,1.1,01:47.3,11/29/2018
704923.567,3621511.298,111.719,71.875,2,8,1.1,01:47.5,11/29/2018
704923.294,3621510.843,111.758,72.891,2,8,1.1,01:47.7,11/29/2018
704922.971,3621510.303,111.289,72.266,2,8,1.1,01:47.9,11/29/2018
704922.703,3621509.856,111.523,73.008,2,8,1.1,01:48.0,11/29/2018
704922.383,3621509.322,111.328,72.734,2,8,1.1,01:48.2,11/29/2018
704922.096,3621508.841,110.156,71.992,2,8,1.1,01:48.4,11/29/2018
704921.787,3621508.327,110.273,72.266,2,8,1.1,01:48.6,11/29/2018
704921.486,3621507.826,109.766,71.992,2,8,1.1,01:48.8,11/29/2018
704921.193,3621507.338,110,72.461,2,8,1.1,01:49.0,11/29/2018
704920.885,3621506.823,110.312,72.656,2,8,1.1,01:49.2,11/29/2018
704920.516,3621506.212,110.391,72.344,2,8,1.1,01:49.4,11/29/2018
704920.269,3621505.805,109.688,72.344,2,8,1.1,01:49.6,11/29/2018
704919.942,3621505.268,109.883,72.344,2,8,1.1,01:49.8,11/29/2018
704919.657,3621504.8,108.984,71.445,2,8,1.1,01:49.9,11/29/2018
704919.34,3621504.279,109.414,70.703,2,8,1.1,01:50.1,11/29/2018
704919.038,3621503.781,108.789,70.859,2,8,1.1,01:50.3,11/29/2018
704918.72,3621503.238,109.062,70.742,2,8,1.1,01:50.5,11/29/2018
704918.449,3621502.777,108.672,69.961,2,8,1.1,01:50.7,11/29/2018
704918.091,3621502.168,108.359,70.039,2,8,1.1,01:50.9,11/29/2018
704917.833,3621501.728,107.969,69.961,2,8,1.1,01:51.1,11/29/2018
704917.553,3621501.251,108.359,70.547,2,8,1.1,01:51.3,11/29/2018
704917.229,3621500.706,108.945,70.508,2,8,1.1,01:51.5,11/29/2018
704916.944,3621500.229,108.789,69.766,2,8,1.1,01:51.7,11/29/2018
704916.629,3621499.702,108.984,70.273,2,8,1.1,01:51.9,11/29/2018
704916.309,3621499.167,110.43,71.133,2,8,1.1,01:52.1,11/29/2018
704916.012,3621498.669,109.922,70.938,2,8,1.1,01:52.2,11/29/2018
704915.688,3621498.129,110.039,71.211,2,8,1.1,01:52.4,11/29/2018
704915.39,3621497.634,109.492,71.328,2,8,1.1,01:52.6,11/29/2018
704915.025,3621497.026,110.781,72.07,2,8,1.1,01:52.8,11/29/2018
704914.791,3621496.636,110.078,71.836,2,8,1.1,01:53.0,11/29/2018
704914.436,3621496.047,109.727,71.172,2,8,1.1,01:53.2,11/29/2018
704914.173,3621495.604,110,72.109,2,8,1.1,01:53.4,11/29/2018
704913.804,3621494.972,110.352,70.742,2,8,1.1,01:53.6,11/29/2018
704913.57,3621494.569,110.312,72.305,2,8,1.1,01:53.8,11/29/2018
704913.164,3621493.873,110.508,73.086,2,8,1.1,01:54.0,11/29/2018
704912.947,3621493.501,110.703,72.969,2,8,1.1,01:54.1,11/29/2018
704912.66,3621493.008,110.273,73.047,2,9,1.1,01:54.3,11/29/2018
704912.325,3621492.434,110.156,73.359,2,9,1.1,01:54.5,11/29/2018
704912.058,3621491.977,110.273,74.141,2,9,1.1,01:54.7,11/29/2018
704911.705,3621491.374,111.133,73.555,2,9,1.1,01:54.9,11/29/2018
704911.452,3621490.942,111.992,73.477,2,9,1.1,01:55.1,11/29/2018
704911.143,3621490.414,110.82,73.086,2,9,1.1,01:55.3,11/29/2018
704910.786,3621489.824,111.914,73.789,2,9,1.1,01:55.5,11/29/2018
704910.532,3621489.406,111.797,74.414,2,9,1.1,01:55.7,11/29/2018
704910.243,3621488.932,111.875,74.766,2,9,1.1,01:55.8,11/29/2018
704909.903,3621488.373,111.367,73.555,2,9,1.1,01:56.0,11/29/2018
704909.527,3621487.755,111.133,73.047,2,9,1.1,01:56.3,11/29/2018
704909.275,3621487.324,111.445,73.281,2,9,1.1,01:56.4,11/29/2018
704908.987,3621486.816,111.523,73.438,2,9,1.1,01:56.6,11/29/2018
704908.686,3621486.286,111.602,74.375,2,9,1.1,01:56.8,11/29/2018
704908.41,3621485.8,111.719,74.883,2,9,1.1,01:57.0,11/29/2018
704908.066,3621485.194,113.008,74.453,2,9,1.1,01:57.2,11/29/2018
704907.804,3621484.739,113.086,75.547,2,9,1.1,01:57.4,11/29/2018
704907.415,3621484.09,113.711,76.758,2,9,1.1,01:57.6,11/29/2018
704907.164,3621483.672,113.906,76.602,2,9,1.1,01:57.7,11/29/2018
704906.775,3621483.023,115.273,77.07,2,9,1.1,01:58.0,11/29/2018
704906.526,3621482.607,114.844,76.953,2,9,1.1,01:58.1,11/29/2018
704906.163,3621482,114.727,75.391,2,9,1.1,01:58.3,11/29/2018
704905.819,3621481.374,114.805,75.078,2,9,1.1,01:58.5,11/29/2018
704905.549,3621480.883,114.023,75.156,2,9,1.1,01:58.7,11/29/2018
704905.157,3621480.168,113.906,75.234,2,9,1.1,01:58.9,11/29/2018
704904.946,3621479.784,114.414,76.25,2,9,1.1,01:59.1,11/29/2018
704904.632,3621479.214,113.984,75.352,2,9,1.1,01:59.3,11/29/2018
704904.325,3621478.675,114.18,75.664,2,9,1.1,01:59.4,11/29/2018
704903.956,3621478.041,113.555,74.688,2,9,1.1,01:59.7,11/29/2018
704903.667,3621477.545,113.281,74.844,2,9,1.1,01:59.8,11/29/2018
704903.28,3621476.882,113.359,74.609,2,9,1.1,02:00.1,11/29/2018
704903.015,3621476.427,113.555,74.414,2,9,1.1,02:00.2,11/29/2018
704902.684,3621475.86,114.141,74.57,2,9,1.1,02:00.4,11/29/2018
704902.383,3621475.346,112.617,73.984,2,9,1.1,02:00.6,11/29/2018
704902.04,3621474.76,114.18,75.273,2,9,1.1,02:00.8,11/29/2018
704901.744,3621474.255,114.688,76.055,2,9,1.1,02:01.0,11/29/2018
704901.421,3621473.704,115.273,76.719,2,9,1.1,02:01.2,11/29/2018
704901.099,3621473.16,115.195,76.719,2,9,1.1,02:01.3,11/29/2018
704900.74,3621472.577,115.82,76.484,2,9,1.1,02:01.5,11/29/2018
704900.41,3621472.041,116.641,76.758,2,9,1.1,02:01.7,11/29/2018
704900.013,3621471.398,115.938,77.617,2,9,1.1,02:02.0,11/29/2018
704899.754,3621470.977,116.836,76.68,2,9,1.1,02:02.1,11/29/2018
704899.39,3621470.386,116.367,77.148,2,9,1.1,02:02.3,11/29/2018
704899.079,3621469.868,115.508,76.172,2,9,1.1,02:02.5,11/29/2018
704898.76,3621469.336,114.414,75.508,2,9,1.1,02:02.7,11/29/2018
704898.402,3621468.739,112.734,73.164,2,9,1.1,02:02.9,11/29/2018
704898.062,3621468.172,111.367,72.227,2,9,1.1,02:03.1,11/29/2018
704897.739,3621467.634,110.352,70.508,2,9,1.1,02:03.3,11/29/2018
704897.422,3621467.09,109.062,69.844,2,9,1.1,02:03.4,11/29/2018
704897.117,3621466.561,108.789,70.117,2,9,1.1,02:03.6,11/29/2018
704896.772,3621465.962,108.242,70.078,2,9,1.1,02:03.8,11/29/2018
704896.49,3621465.474,108.086,69.766,2,9,1.1,02:04.0,11/29/2018
704896.142,3621464.869,107.734,70.078,2,9,1.1,02:04.2,11/29/2018
704895.84,3621464.35,108.281,70.82,2,9,1.1,02:04.4,11/29/2018
704895.449,3621463.689,109.141,70.625,2,9,1.1,02:04.6,11/29/2018
704895.172,3621463.221,110,71.875,2,9,1.1,02:04.8,11/29/2018
704894.88,3621462.727,110.547,72.773,2,9,1.1,02:04.9,11/29/2018
704894.499,3621462.084,111.523,72.461,2,9,1.1,02:05.2,11/29/2018
704894.217,3621461.613,112.148,73.555,2,9,1.1,02:05.3,11/29/2018
704893.812,3621461.019,111.406,73.398,2,9,1.1,02:05.5,11/29/2018
704893.464,3621460.51,110.234,72.891,2,9,1.1,02:05.7,11/29/2018
704893.063,3621459.923,110,72.266,2,9,1.1,02:05.9,11/29/2018
704892.61,3621459.259,110.859,73.359,2,9,1.1,02:06.1,11/29/2018
704892.322,3621458.838,110.781,73.359,2,9,1.1,02:06.3,11/29/2018
704892.013,3621458.305,111.172,73.867,2,9,1.1,02:06.5,11/29/2018
704891.684,3621457.711,113.008,74.883,2,9,1.1,02:06.7,11/29/2018
704891.378,3621457.159,113.047,75.938,2,9,1.1,02:06.9,11/29/2018
704891.065,3621456.594,114.141,76.328,2,9,1.1,02:07.1,11/29/2018
704890.675,3621455.889,113.555,75.625,2,9,1.1,02:07.3,11/29/2018
704890.456,3621455.505,113.867,75.234,2,9,1.1,02:07.4,11/29/2018
704890.153,3621454.978,114.062,75.625,2,9,1.1,02:07.6,11/29/2018
704889.83,3621454.416,114.102,74.375,2,9,1.1,02:07.8,11/29/2018
704889.531,3621453.894,115.703,76.055,2,9,1.1,02:08.0,11/29/2018
704889.191,3621453.303,116.523,75.312,2,9,1.1,02:08.2,11/29/2018
704888.876,3621452.761,116.289,75.82,2,9,1.1,02:08.4,11/29/2018
704888.518,3621452.155,116.68,76.289,2,9,1.1,02:08.6,11/29/2018
704888.256,3621451.712,115.195,75.625,2,9,1.1,02:08.8,11/29/2018
704887.884,3621451.085,114.062,75.469,2,9,1.1,02:09.0,11/29/2018
704887.624,3621450.645,112.148,72.969,2,9,1.1,02:09.1,11/29/2018
704887.353,3621450.188,110.547,71.914,2,9,1.1,02:09.3,11/29/2018
704887.008,3621449.563,109.688,71.68,2,9,1.1,02:09.5,11/29/2018
704886.657,3621448.925,109.258,71.016,2,9,1.1,02:09.7,11/29/2018
704886.379,3621448.418,109.18,70.508,2,9,1.1,02:09.9,11/29/2018
704886.124,3621447.955,108.789,70.742,2,9,1.1,02:10.1,11/29/2018
704885.796,3621447.357,108.281,70.234,2,9,1.1,02:10.3,11/29/2018
704885.422,3621446.714,108.125,70.703,2,9,1.1,02:10.5,11/29/2018
704885.166,3621446.279,107.266,69.609,2,9,1.1,02:10.7,11/29/2018
704884.906,3621445.834,107.656,70,2,9,1.1,02:10.8,11/29/2018
704884.582,3621445.282,107.148,69.297,2,9,1.1,02:11.0,11/29/2018
704884.203,3621444.635,106.289,67.695,2,9,1.1,02:11.3,11/29/2018
704883.951,3621444.195,105.508,67.5,2,9,1.1,02:11.4,11/29/2018
704883.625,3621443.614,105.156,68.359,2,9,1.1,02:11.6,11/29/2018
704883.307,3621443.046,106.016,69.062,2,9,1.1,02:11.8,11/29/2018
704882.969,3621442.444,106.602,69.961,2,9,1.1,02:12.0,11/29/2018
704882.719,3621441.999,107.422,69.609,2,9,1.1,02:12.2,11/29/2018
704882.41,3621441.452,108.281,71.68,2,9,1.1,02:12.4,11/29/2018
704882.045,3621440.821,109.883,72.773,2,9,1.1,02:12.6,11/29/2018
704881.789,3621440.376,110.273,72.93,2,9,1.1,02:12.7,11/29/2018
704881.415,3621439.731,110.977,72.969,2,9,1.1,02:13.0,11/29/2018
704881.175,3621439.315,110.859,72.305,2,9,1.1,02:13.1,11/29/2018
