"//UTM zone 36,",Datum: WGS84,,,,,,,
"//Easting[m],","Northing[m], CH","-1.0m, CH-0.5m,","Quality,",S,"at,",HDO,"P, Time, Date",
705067.036,3621411.504,98.164,61.445,2,9,0.9,56:56.7,11/29/2018
705067.367,3621412.155,97.695,61.055,2,9,0.9,56:56.9,11/29/2018
705067.615,3621412.644,97.07,61.719,2,9,0.9,56:57.1,11/29/2018
705067.951,3621413.314,98.594,62.539,2,9,0.9,56:57.3,11/29/2018
705068.155,3621413.72,99.609,63.359,2,9,0.9,56:57.5,11/29/2018
705068.409,3621414.228,101.25,65.234,2,9,0.9,56:57.6,11/29/2018
705068.722,3621414.853,102.695,65.898,2,9,0.9,56:57.9,11/29/2018
705068.964,3621415.335,103.32,66.758,2,9,0.9,56:58.0,11/29/2018
705069.221,3621415.826,103.711,66.797,2,9,0.9,56:58.2,11/29/2018
705069.503,3621416.361,104.18,67.07,2,9,0.9,56:58.4,11/29/2018
705069.781,3621416.888,104.297,67.344,2,9,0.9,56:58.6,11/29/2018
705070.027,3621417.355,103.867,67.93,2,9,0.9,56:58.8,11/29/2018
705070.319,3621417.91,103.281,66.25,2,9,0.9,56:59.0,11/29/2018
705070.637,3621418.53,103.398,66.602,2,9,0.9,56:59.2,11/29/2018
705070.832,3621418.919,103.359,65.938,2,9,0.9,56:59.3,11/29/2018
705071.166,3621419.582,103.477,67.109,2,9,0.9,56:59.6,11/29/2018
705071.356,3621419.96,102.383,66.016,2,9,0.9,56:59.7,11/29/2018
705071.649,3621420.541,102.539,66.016,2,9,0.9,56:59.9,11/29/2018
705071.872,3621420.984,102.773,64.922,2,9,0.9,57:00.1,11/29/2018
705072.178,3621421.588,102.656,64.531,2,9,0.9,57:00.3,11/29/2018
705072.398,3621422.025,101.172,63.086,2,9,0.9,57:00.5,11/29/2018
705072.669,3621422.562,99.102,60.82,2,9,0.9,57:00.7,11/29/2018
705072.914,3621423.047,96.953,60.078,2,9,0.9,57:00.9,11/29/2018
705073.198,3621423.608,95.039,58.633,2,9,0.9,57:01.1,11/29/2018
705073.428,3621424.053,93.086,57.383,2,9,0.9,57:01.2,11/29/2018
705073.757,3621424.69,90.664,56.914,2,9,0.9,57:01.5,11/29/2018
705073.968,3621425.1,89.414,56.328,2,9,0.9,57:01.6,11/29/2018
705074.261,3621425.668,88.711,55.117,2,9,0.9,57:01.8,11/29/2018
705074.499,3621426.128,86.836,55.312,2,9,0.9,57:02.0,11/29/2018
705074.748,3621426.599,86.211,53.125,2,9,0.9,57:02.2,11/29/2018
705075.047,3621427.157,85.039,52.383,2,9,0.9,57:02.4,11/29/2018
705075.301,3621427.632,83.633,51.914,2,9,0.9,57:02.6,11/29/2018
705075.597,3621428.187,82.969,51.953,2,9,0.9,57:02.8,11/29/2018
705075.868,3621428.695,83.242,52.07,2,9,0.9,57:03.0,11/29/2018
705076.135,3621429.178,82.852,52.031,2,9,0.9,57:03.2,11/29/2018
705076.405,3621429.652,83.594,51.836,2,9,0.9,57:03.3,11/29/2018
705076.725,3621430.216,84.023,53.672,2,9,0.9,57:03.5,11/29/2018
705077.016,3621430.728,85.039,53.32,2,9,0.9,57:03.7,11/29/2018
705077.312,3621431.249,84.844,54.18,2,9,0.9,57:03.9,11/29/2018
705077.573,3621431.712,83.281,52.812,2,9,0.9,57:04.1,11/29/2018
705077.885,3621432.277,82.852,52.93,2,9,0.9,57:04.3,11/29/2018
705078.123,3621432.709,82.734,52.969,2,9,0.9,57:04.5,11/29/2018
705078.439,3621433.282,83.867,54.258,2,9,0.9,57:04.7,11/29/2018
705078.682,3621433.722,84.531,55.039,2,9,0.9,57:04.9,11/29/2018
705078.979,3621434.26,84.883,55.391,2,9,0.9,57:05.1,11/29/2018
705079.243,3621434.737,83.789,53.672,2,9,0.9,57:05.2,11/29/2018
705079.599,3621435.378,82.93,51.875,2,9,0.9,57:05.5,11/29/2018
705079.821,3621435.779,82.5,51.836,2,9,0.9,57:05.6,11/29/2018
705080.147,3621436.366,81.875,53.047,2,9,0.9,57:05.8,11/29/2018
705080.449,3621436.912,81.602,52.617,2,9,0.9,57:06.0,11/29/2018
705080.681,3621437.324,79.219,49.297,2,9,0.9,57:06.2,11/29/2018
705080.991,3621437.872,76.484,48.086,2,9,0.9,57:06.4,11/29/2018
705081.267,3621438.358,74.102,45.82,2,9,0.9,57:06.6,11/29/2018
705081.572,3621438.898,71.719,45.078,2,9,0.9,57:06.8,11/29/2018
705081.846,3621439.381,70.547,43.75,2,9,0.9,57:06.9,11/29/2018
705082.152,3621439.934,68.945,42.773,2,9,0.9,57:07.1,11/29/2018
705082.452,3621440.489,68.359,42.891,2,9,0.9,57:07.4,11/29/2018
705082.694,3621440.938,67.734,42.812,2,9,0.9,57:07.5,11/29/2018
705082.999,3621441.501,67.617,43.047,2,9,0.9,57:07.7,11/29/2018
705083.266,3621441.996,67.188,43.32,2,9,0.9,57:07.9,11/29/2018
705083.574,3621442.586,67.305,43.359,2,9,0.9,57:08.1,11/29/2018
705083.837,3621443.153,68.398,43.125,2,9,0.9,57:08.3,11/29/2018
705084.12,3621443.764,68.086,42.188,2,9,0.9,57:08.5,11/29/2018
705084.397,3621444.359,67.539,42.188,2,9,0.9,57:08.7,11/29/2018
705084.666,3621444.938,66.875,41.875,2,9,0.9,57:08.9,11/29/2018
705084.955,3621445.561,66.719,42.07,2,9,0.9,57:09.1,11/29/2018
705085.245,3621446.044,66.523,42.305,2,9,0.9,57:09.2,11/29/2018
705085.62,3621446.65,66.562,42.461,2,9,0.9,57:09.5,11/29/2018
705085.844,3621447.012,66.562,42.5,2,9,0.9,57:09.6,11/29/2018
705086.192,3621447.574,66.992,42.969,2,9,0.9,57:09.8,11/29/2018
705086.475,3621448.03,66.953,43.438,2,9,0.9,57:10.0,11/29/2018
705086.801,3621448.574,66.562,41.68,2,9,0.9,57:10.2,11/29/2018
705087.097,3621449.078,66.562,42.617,2,9,0.9,57:10.4,11/29/2018
705087.375,3621449.549,66.523,42.031,2,9,0.9,57:10.6,11/29/2018
705087.705,3621450.11,66.133,41.992,2,9,0.9,57:10.8,11/29/2018
705087.986,3621450.587,66.016,41.562,2,9,0.9,57:10.9,11/29/2018
705088.328,3621451.167,65.508,41.875,2,9,0.9,57:11.1,11/29/2018
705088.614,3621451.649,66.367,43.711,2,9,0.9,57:11.3,11/29/2018
705088.932,3621452.187,67.227,45.469,2,9,0.9,57:11.5,11/29/2018
705089.245,3621452.716,69.023,45.898,2,9,0.9,57:11.7,11/29/2018
705089.538,3621453.21,67.969,45.508,2,9,0.9,57:11.9,11/29/2018
705089.868,3621453.765,67.617,43.945,2,9,0.9,57:12.1,11/29/2018
705090.155,3621454.237,66.641,42.969,2,9,0.9,57:12.3,11/29/2018
705090.495,3621454.795,64.844,42.227,2,9,0.9,57:12.5,11/29/2018
705090.764,3621455.237,63.047,41.25,2,9,0.9,57:12.6,11/29/2018
705091.113,3621455.812,61.562,39.57,2,9,0.9,57:12.9,11/29/2018
705091.4,3621456.284,59.883,38.75,2,9,0.9,57:13.0,11/29/2018
705091.744,3621456.855,59.18,38.867,2,9,0.9,57:13.2,11/29/2018
705092.018,3621457.31,58.984,38.203,2,9,0.9,57:13.4,11/29/2018
705092.385,3621457.922,57.656,36.914,2,9,0.9,57:13.6,11/29/2018
705092.645,3621458.355,57.227,37.266,2,9,0.9,57:13.8,11/29/2018
705092.985,3621458.919,56.484,36.602,2,9,0.9,57:14.0,11/29/2018
705093.301,3621459.449,56.289,36.367,2,9,0.9,57:14.2,11/29/2018
705093.602,3621459.956,55.742,36.055,2,9,0.9,57:14.4,11/29/2018
705093.889,3621460.439,56.133,36.797,2,9,0.9,57:14.5,11/29/2018
705094.252,3621461.05,58.203,39.648,2,9,0.9,57:14.8,11/29/2018
705094.505,3621461.476,60.664,41.719,2,9,0.9,57:14.9,11/29/2018
705094.848,3621462.056,62.578,42.852,2,9,0.9,57:15.1,11/29/2018
705095.126,3621462.531,63.711,43.086,2,9,0.9,57:15.3,11/29/2018
705095.465,3621463.111,63.477,42.344,2,9,0.9,57:15.5,11/29/2018
705095.738,3621463.578,60.781,39.336,2,9,0.9,57:15.7,11/29/2018
705096.09,3621464.178,57.93,37.344,2,9,0.9,57:15.9,11/29/2018
705096.344,3621464.613,54.727,34.922,2,9,0.9,57:16.1,11/29/2018
705096.627,3621465.093,52.227,33.828,2,9,0.9,57:16.2,11/29/2018
705096.975,3621465.683,50.82,33.516,2,9,0.9,57:16.5,11/29/2018
705097.255,3621466.157,49.883,33.086,2,9,0.9,57:16.6,11/29/2018
705097.583,3621466.714,50.547,33.828,2,9,0.9,57:16.8,11/29/2018
705097.871,3621467.202,50.547,33.945,2,9,0.9,57:17.0,11/29/2018
705098.191,3621467.743,50.742,33.203,2,9,0.9,57:17.2,11/29/2018
705098.481,3621468.232,50,32.695,2,9,0.9,57:17.4,11/29/2018
705098.813,3621468.794,49.141,32.461,2,9,0.9,57:17.6,11/29/2018
705099.147,3621469.358,49.258,33.008,2,9,0.9,57:17.8,11/29/2018
705099.449,3621469.87,49.805,33.359,2,9,0.9,57:18.0,11/29/2018
705099.74,3621470.361,50.508,33.633,2,9,0.9,57:18.2,11/29/2018
705100.061,3621470.905,51.914,34.219,2,9,0.9,57:18.4,11/29/2018
705100.339,3621471.376,52.617,35.469,2,9,0.9,57:18.5,11/29/2018
705100.701,3621471.989,52.305,35.43,2,9,0.9,57:18.8,11/29/2018
705100.963,3621472.433,52.188,34.727,2,9,0.9,57:18.9,11/29/2018
705101.281,3621472.992,51.875,34.375,2,9,0.9,57:19.1,11/29/2018
705101.576,3621473.568,51.875,34.258,2,9,0.9,57:19.3,11/29/2018
705101.851,3621474.105,51.719,35.273,2,9,0.9,57:19.5,11/29/2018
705102.192,3621474.77,52.344,35.391,2,9,0.9,57:19.7,11/29/2018
705102.452,3621475.279,52.812,35.469,2,9,0.9,57:19.9,11/29/2018
705102.784,3621475.924,53.125,35.078,2,9,0.9,57:20.1,11/29/2018
705103.05,3621476.375,52.578,35.117,2,9,0.9,57:20.2,11/29/2018
705103.366,3621476.91,51.953,33.75,2,9,0.9,57:20.4,11/29/2018
705103.64,3621477.373,51.602,33.125,2,9,0.9,57:20.6,11/29/2018
705103.953,3621477.903,50.039,32.656,2,9,0.9,57:20.8,11/29/2018
705104.233,3621478.377,49.297,32.305,2,9,0.9,57:21.0,11/29/2018
705104.574,3621478.964,49.219,32.93,2,9,0.9,57:21.2,11/29/2018
705104.807,3621479.369,49.531,33.047,2,9,0.9,57:21.4,11/29/2018
705105.155,3621479.973,50.156,33.242,2,9,0.9,57:21.6,11/29/2018
705105.417,3621480.428,49.883,33.125,2,9,0.9,57:21.8,11/29/2018
705105.775,3621481.048,50.625,34.766,2,9,0.9,57:22.0,11/29/2018
705106.018,3621481.465,51.367,34.922,2,9,0.9,57:22.1,11/29/2018
705106.364,3621482.051,50.625,33.633,2,9,0.9,57:22.4,11/29/2018
705106.63,3621482.501,50.469,34.18,2,9,0.9,57:22.5,11/29/2018
705106.963,3621483.065,51.016,34.336,2,9,0.9,57:22.7,11/29/2018
705107.265,3621483.577,51.875,35.625,2,9,0.9,57:22.9,11/29/2018
705107.601,3621484.147,53.359,37.305,2,9,0.9,57:23.1,11/29/2018
705107.867,3621484.603,53.945,37.07,2,9,0.9,57:23.3,11/29/2018
705108.202,3621485.179,54.219,37.305,2,9,0.9,57:23.5,11/29/2018
705108.503,3621485.696,53.75,36.719,2,9,0.9,57:23.7,11/29/2018
705108.835,3621486.267,53.75,36.406,2,9,0.9,57:23.9,11/29/2018
705109.115,3621486.747,53.32,35.703,2,9,0.9,57:24.0,11/29/2018
705109.451,3621487.319,52.383,37.07,2,9,0.9,57:24.2,11/29/2018
705109.775,3621487.87,52.109,35.352,2,9,0.9,57:24.4,11/29/2018
705110.089,3621488.404,51.797,34.531,2,9,0.9,57:24.6,11/29/2018
705110.414,3621488.954,51.836,34.258,2,9,0.9,57:24.8,11/29/2018
705110.743,3621489.513,50.781,33.945,2,9,0.9,57:25.0,11/29/2018
705111.065,3621490.072,51.133,33.945,2,9,0.9,57:25.2,11/29/2018
705111.371,3621490.609,51.523,34.414,2,9,0.9,57:25.4,11/29/2018
705111.647,3621491.093,52.617,34.648,2,9,0.9,57:25.6,11/29/2018
705112.021,3621491.748,52.656,35.078,2,9,0.9,57:25.8,11/29/2018
705112.307,3621492.25,52.422,35.898,2,9,0.9,57:25.9,11/29/2018
705112.614,3621492.788,52.461,35.156,2,9,0.9,57:26.1,11/29/2018
705112.927,3621493.339,52.812,34.492,2,9,0.9,57:26.3,11/29/2018
705113.277,3621493.956,52.656,33.242,2,9,0.9,57:26.5,11/29/2018
705113.573,3621494.477,53.711,35.703,2,9,0.9,57:26.7,11/29/2018
705113.921,3621495.088,55.469,37.188,2,9,0.9,57:26.9,11/29/2018
705114.233,3621495.637,57.07,38.203,2,9,0.9,57:27.1,11/29/2018
705114.581,3621496.249,58.086,38.164,2,9,0.9,57:27.3,11/29/2018
705114.876,3621496.767,58.75,39.492,2,9,0.9,57:27.5,11/29/2018
705115.224,3621497.379,60.078,40.078,2,9,0.9,57:27.7,11/29/2018
705115.585,3621498.013,60.781,40.742,2,9,0.9,57:27.9,11/29/2018
705115.897,3621498.561,61.562,41.992,2,9,0.9,57:28.0,11/29/2018
705116.23,3621499.145,64.023,43.242,2,9,0.9,57:28.2,11/29/2018
705116.552,3621499.708,65.938,45.312,2,9,0.9,57:28.4,11/29/2018
705116.931,3621500.372,67.461,46.367,2,9,0.9,57:28.6,11/29/2018
705117.209,3621500.858,69.492,48.008,2,9,0.9,57:28.8,11/29/2018
705117.587,3621501.519,72.461,49.961,2,9,0.9,57:29.0,11/29/2018
705117.873,3621502.018,75.82,53.516,2,9,0.9,57:29.2,11/29/2018
705118.249,3621502.672,78.906,55.352,2,9,0.9,57:29.4,11/29/2018
705118.563,3621503.217,82.266,57.5,2,9,0.9,57:29.5,11/29/2018
705118.93,3621503.855,85.195,59.648,2,9,0.9,57:29.8,11/29/2018
705119.228,3621504.374,87.422,60.82,2,9,0.9,57:29.9,11/29/2018
705119.616,3621505.045,88.984,60.391,2,9,0.9,57:30.1,11/29/2018
705119.914,3621505.557,87.812,58.633,2,9,0.9,57:30.3,11/29/2018
705120.314,3621506.243,85.039,56.016,2,9,0.9,57:30.5,11/29/2018
705120.681,3621506.873,81.289,53.086,2,9,0.9,57:30.7,11/29/2018
705120.985,3621507.394,78.398,50.977,2,9,0.9,57:30.9,11/29/2018
705121.372,3621508.056,78.633,52.422,2,9,0.9,57:31.1,11/29/2018
705121.631,3621508.494,81.406,54.336,2,9,0.9,57:31.3,11/29/2018
705121.999,3621509.117,83.828,56.25,2,9,0.9,57:31.5,11/29/2018
705122.318,3621509.656,86.172,58.633,2,9,0.9,57:31.6,11/29/2018
705122.642,3621510.204,90.195,62.148,2,9,0.9,57:31.8,11/29/2018
705123.001,3621510.812,93.672,64.453,2,9,0.9,57:32.0,11/29/2018
705123.254,3621511.247,97.227,65.898,2,9,0.9,57:32.2,11/29/2018
705123.528,3621511.72,100.82,68.906,2,9,0.9,57:32.4,11/29/2018
705123.762,3621512.124,103.945,69.609,2,9,0.9,57:32.6,11/29/2018
705124.063,3621512.644,106.484,71.758,2,9,0.9,57:32.8,11/29/2018
705124.286,3621513.027,109.336,73.242,2,9,0.9,57:33.0,11/29/2018
705124.505,3621513.386,111.992,75.117,2,9,0.9,57:33.2,11/29/2018
705124.694,3621513.682,116.836,78.125,2,9,0.9,57:33.3,11/29/2018
705124.989,3621514.145,119.727,79.922,2,9,0.9,57:33.6,11/29/2018
705125.152,3621514.4,121.719,80.078,2,9,0.9,57:33.7,11/29/2018
705125.36,3621514.727,120.312,78.203,2,9,0.9,57:33.9,11/29/2018
705125.557,3621515.046,119.531,76.602,2,9,0.9,57:34.1,11/29/2018
705125.769,3621515.426,118.906,76.719,2,9,0.9,57:34.3,11/29/2018
705125.981,3621515.805,115.938,74.023,2,9,0.9,57:34.5,11/29/2018
705126.157,3621516.119,109.922,69.57,2,9,0.9,57:34.7,11/29/2018
705126.362,3621516.487,104.18,65.43,2,9,0.9,57:34.9,11/29/2018
705126.577,3621516.871,98.984,63.594,2,9,0.9,57:35.1,11/29/2018
705126.813,3621517.284,96.055,62.188,2,9,0.9,57:35.3,11/29/2018
705127.061,3621517.717,94.727,61.68,2,9,0.9,57:35.4,11/29/2018
705127.299,3621518.135,94.062,60.703,2,9,0.9,57:35.6,11/29/2018
705127.556,3621518.584,93.281,60.039,2,9,0.9,57:35.8,11/29/2018
705127.78,3621518.976,91.992,58.945,2,9,0.9,57:36.0,11/29/2018
705128.114,3621519.569,90.469,58.32,2,9,0.9,57:36.2,11/29/2018
705128.341,3621519.976,89.609,59.297,2,9,0.9,57:36.4,11/29/2018
705128.622,3621520.477,89.023,58.398,2,9,0.9,57:36.6,11/29/2018
705128.89,3621520.958,88.555,57.344,2,9,0.9,57:36.8,11/29/2018
705129.201,3621521.513,86.914,56.094,2,9,0.9,57:37.0,11/29/2018
705129.461,3621521.992,84.453,54.414,2,9,0.9,57:37.1,11/29/2018
705129.787,3621522.614,82.617,52.734,2,9,0.9,57:37.4,11/29/2018
705130.032,3621523.081,80.391,51.953,2,9,0.9,57:37.5,11/29/2018
705130.355,3621523.698,78.75,50.82,2,9,0.9,57:37.8,11/29/2018
705130.581,3621524.129,77.578,50.039,2,9,0.9,57:37.9,11/29/2018
705130.871,3621524.675,76.68,49.18,2,9,0.9,57:38.1,11/29/2018
705131.201,3621525.27,76.758,49.297,2,9,0.9,57:38.3,11/29/2018
705131.429,3621525.682,76.836,50.82,2,9,0.9,57:38.5,11/29/2018
705131.748,3621526.255,78.281,51.289,2,9,0.9,57:38.7,11/29/2018
705132.029,3621526.763,78.125,51.641,2,9,0.9,57:38.9,11/29/2018
705132.328,3621527.3,78.281,51.484,2,9,0.9,57:39.1,11/29/2018
705132.617,3621527.79,78.555,50.703,2,9,0.9,57:39.2,11/29/2018
705132.98,3621528.401,77.891,50.82,2,9,0.9,57:39.5,11/29/2018
705133.222,3621528.809,78.789,50.938,2,9,0.9,57:39.6,11/29/2018
705133.557,3621529.373,78.125,50.312,2,9,0.9,57:39.8,11/29/2018
705133.859,3621529.882,76.445,49.336,2,9,0.9,57:40.0,11/29/2018
705134.16,3621530.394,75.82,48.633,2,9,0.9,57:40.2,11/29/2018
705134.517,3621531.004,76.055,49.531,2,9,0.9,57:40.4,11/29/2018
705134.76,3621531.42,75.859,48.906,2,9,0.9,57:40.6,11/29/2018
705135.104,3621532.009,76.25,49.961,2,9,0.9,57:40.8,11/29/2018
705135.381,3621532.483,77.148,50.039,2,9,0.9,57:41.0,11/29/2018
705135.659,3621532.96,76.094,48.711,2,9,0.9,57:41.1,11/29/2018
705136.025,3621533.591,74.766,47.5,2,9,0.9,57:41.4,11/29/2018
705136.251,3621533.98,72.617,47.617,2,9,0.9,57:41.5,11/29/2018
705136.581,3621534.549,71.719,46.289,2,9,0.9,57:41.7,11/29/2018
705136.879,3621535.064,70.859,46.25,2,9,0.9,57:41.9,11/29/2018
705137.197,3621535.614,71.367,46.875,2,9,0.9,57:42.1,11/29/2018
705137.479,3621536.112,71.562,46.641,2,9,0.9,57:42.3,11/29/2018
705137.764,3621536.615,71.875,45.547,2,9,0.9,57:42.5,11/29/2018
705138.06,3621537.137,71.328,46.172,2,9,0.9,57:42.7,11/29/2018
705138.335,3621537.621,70,44.062,2,9,0.9,57:42.8,11/29/2018
705138.679,3621538.228,69.219,44.102,2,9,0.9,57:43.1,11/29/2018
705138.926,3621538.673,68.164,44.453,2,9,0.9,57:43.2,11/29/2018
705139.169,3621539.11,68.008,45.312,2,9,0.9,57:43.4,11/29/2018
705139.469,3621539.65,68.242,45.156,2,9,0.9,57:43.6,11/29/2018
705139.741,3621540.14,68.164,44.922,2,9,0.9,57:43.8,11/29/2018
705140.065,3621540.723,68.477,45.352,2,9,0.9,57:44.0,11/29/2018
705140.298,3621541.136,68.789,44.18,2,9,0.9,57:44.2,11/29/2018
705140.641,3621541.739,68.789,45.117,2,9,0.9,57:44.4,11/29/2018
705140.889,3621542.176,68.242,45.703,2,9,0.9,57:44.6,11/29/2018
705141.204,3621542.73,69.375,45.82,2,9,0.9,57:44.8,11/29/2018
705141.486,3621543.226,68.75,45.469,2,9,0.9,57:44.9,11/29/2018
705141.784,3621543.745,67.734,45.195,2,9,0.9,57:45.1,11/29/2018
705142.046,3621544.194,66.602,43.516,2,9,0.9,57:45.3,11/29/2018
705142.348,3621544.711,65.742,42.891,2,9,0.9,57:45.5,11/29/2018
705142.667,3621545.258,65.352,42.773,2,9,0.9,57:45.7,11/29/2018
705142.929,3621545.707,65.156,43.242,2,9,0.9,57:45.9,11/29/2018
705143.23,3621546.221,64.531,42.969,2,9,0.9,57:46.1,11/29/2018
705143.493,3621546.653,65.273,44.062,2,9,0.9,57:46.3,11/29/2018
705143.796,3621547.152,65.508,43.672,2,9,0.9,57:46.4,11/29/2018
705144.15,3621547.735,64.961,42.578,2,9,0.9,57:46.7,11/29/2018
705144.408,3621548.16,64.531,42.734,2,9,0.9,57:46.8,11/29/2018
705144.779,3621548.772,63.516,42.148,2,9,0.9,57:47.1,11/29/2018
705144.979,3621549.115,63.594,42.188,2,9,0.9,57:47.2,11/29/2018
705145.295,3621549.655,63.008,41.484,2,9,0.9,57:47.4,11/29/2018
705145.559,3621550.105,61.875,40.898,2,9,0.9,57:47.6,11/29/2018
705145.875,3621550.645,61.641,40.43,2,9,0.9,57:47.8,11/29/2018
705146.137,3621551.093,61.484,40.625,2,9,0.9,57:48.0,11/29/2018
705146.48,3621551.67,60.781,40.664,2,9,0.9,57:48.2,11/29/2018
705146.751,3621552.119,61.367,41.641,2,9,0.9,57:48.3,11/29/2018
705147.093,3621552.687,60.859,41.25,2,9,0.9,57:48.6,11/29/2018
705147.359,3621553.128,61.875,41.914,2,9,0.9,57:48.7,11/29/2018
705147.716,3621553.72,63.086,42.812,2,9,0.9,57:48.9,11/29/2018
705148.013,3621554.222,64.023,43.594,2,9,0.9,57:49.1,11/29/2018
705148.299,3621554.732,64.18,43.477,2,9,0.9,57:49.3,11/29/2018
705148.589,3621555.247,63.945,43.477,2,9,0.9,57:49.5,11/29/2018
705148.94,3621555.871,63.203,43.281,2,9,0.9,57:49.7,11/29/2018
705149.206,3621556.345,63.125,43.125,2,9,0.9,57:49.9,11/29/2018
705149.483,3621556.837,62.812,41.211,2,9,0.9,57:50.1,11/29/2018
705149.816,3621557.44,61.914,41.406,2,9,0.9,57:50.3,11/29/2018
705150.145,3621558.036,61.719,39.766,2,9,0.9,57:50.5,11/29/2018
705150.429,3621558.551,60.781,39.688,2,9,0.9,57:50.6,11/29/2018
705150.718,3621559.074,60.078,39.18,2,9,0.9,57:50.8,11/29/2018
705151.044,3621559.665,58.281,38.711,2,9,0.9,57:51.0,11/29/2018
705151.38,3621560.25,57.969,38.555,2,9,0.9,57:51.2,11/29/2018
705151.661,3621560.732,57.461,38.398,2,9,0.9,57:51.4,11/29/2018
705151.999,3621561.312,58.516,39.883,2,9,0.9,57:51.6,11/29/2018
705152.311,3621561.85,60.039,39.609,2,9,0.9,57:51.8,11/29/2018
705152.642,3621562.419,60.625,40.977,2,9,0.9,57:52.0,11/29/2018
705152.943,3621562.939,60.781,41.836,2,9,0.9,57:52.1,11/29/2018
705153.28,3621563.527,61.406,41.055,2,9,0.9,57:52.3,11/29/2018
705153.568,3621564.03,61.562,41.133,2,9,0.9,57:52.5,11/29/2018
705153.905,3621564.617,61.25,40.625,2,9,0.9,57:52.7,11/29/2018
705154.276,3621565.266,61.602,41.172,2,9,0.9,57:52.9,11/29/2018
705154.585,3621565.798,61.836,42.969,2,9,0.9,57:53.1,11/29/2018
705154.846,3621566.242,62.266,43.164,2,9,0.9,57:53.3,11/29/2018
705155.209,3621566.858,63.672,43.633,2,9,0.9,57:53.5,11/29/2018
705155.495,3621567.342,64.609,45,2,9,0.9,57:53.7,11/29/2018
705155.86,3621567.961,66.719,46.016,2,9,0.9,57:53.9,11/29/2018
705156.131,3621568.422,66.758,45.82,2,9,0.9,57:54.0,11/29/2018
705156.429,3621568.915,67.695,46.758,2,9,0.9,57:54.2,11/29/2018
705156.809,3621569.544,68.086,45.703,2,9,0.9,57:54.4,11/29/2018
705157.084,3621569.999,67.656,45.508,2,9,0.9,57:54.6,11/29/2018
705157.484,3621570.662,66.562,44.102,2,9,0.9,57:54.8,11/29/2018
705157.739,3621571.084,65.742,43.477,2,9,0.9,57:55.0,11/29/2018
705158.092,3621571.662,65.391,43.984,2,9,0.9,57:55.2,11/29/2018
705158.491,3621572.309,64.531,42.812,2,9,0.9,57:55.4,11/29/2018
705158.74,3621572.715,63.867,42.188,2,9,0.9,57:55.6,11/29/2018
705159.102,3621573.303,63.008,40.703,2,9,0.9,57:55.8,11/29/2018
705159.404,3621573.792,63.047,42.266,2,9,0.9,57:55.9,11/29/2018
705159.778,3621574.423,63.867,43.242,2,9,0.9,57:56.2,11/29/2018
705160.006,3621574.824,64.883,44.609,2,9,0.9,57:56.3,11/29/2018
705160.348,3621575.427,65.039,44.336,2,9,0.9,57:56.5,11/29/2018
705160.625,3621575.914,65.391,43.633,2,9,0.9,57:56.7,11/29/2018
705160.972,3621576.525,65.078,43.047,2,9,0.9,57:56.9,11/29/2018
705161.253,3621577.02,64.414,43.047,2,9,0.9,57:57.1,11/29/2018
705161.578,3621577.597,64.023,42.578,2,9,0.9,57:57.3,11/29/2018
705161.919,3621578.202,64.688,43.555,2,9,0.9,57:57.5,11/29/2018
705162.162,3621578.634,65.742,43.789,2,9,0.9,57:57.7,11/29/2018
705162.489,3621579.214,65.352,44.492,2,9,0.9,57:57.9,11/29/2018
705162.783,3621579.737,65.273,44.609,2,9,0.9,57:58.0,11/29/2018
705163.103,3621580.292,65,44.453,2,9,0.9,57:58.2,11/29/2018
705163.372,3621580.759,64.023,42.773,2,9,0.9,57:58.4,11/29/2018
705163.715,3621581.354,64.141,42.617,2,9,0.9,57:58.6,11/29/2018
705164.048,3621581.931,64.102,42.969,2,9,0.9,57:58.8,11/29/2018
705164.318,3621582.398,64.922,43.945,2,9,0.9,57:59.0,11/29/2018
705164.641,3621582.966,66.25,46.367,2,9,0.9,57:59.2,11/29/2018
705164.954,3621583.52,67.93,46.406,2,9,0.9,57:59.4,11/29/2018
705165.249,3621584.043,68.32,45.625,2,9,0.9,57:59.6,11/29/2018
705165.548,3621584.572,68.164,46.445,2,9,0.9,57:59.7,11/29/2018
705165.894,3621585.186,67.656,46.211,2,9,0.9,58:00.0,11/29/2018
705166.137,3621585.614,67.539,45.586,2,9,0.9,58:00.1,11/29/2018
705166.533,3621586.308,67.891,47.07,2,9,0.9,58:00.4,11/29/2018
705166.756,3621586.698,68.867,47.07,2,9,0.9,58:00.5,11/29/2018
705167.107,3621587.312,70.469,48.711,2,9,0.9,58:00.7,11/29/2018
705167.415,3621587.851,72.031,49.922,2,9,0.9,58:00.9,11/29/2018
705167.774,3621588.483,73.086,50.82,2,9,0.9,58:01.1,11/29/2018
705168.028,3621588.943,73.711,50.43,2,9,0.9,58:01.3,11/29/2018
705168.292,3621589.42,73.555,51.016,2,9,0.9,58:01.4,11/29/2018
705168.649,3621590.067,72.617,48.164,2,9,0.9,58:01.7,11/29/2018
705168.937,3621590.587,72.031,47.773,2,9,0.9,58:01.8,11/29/2018
705169.237,3621591.131,71.133,47.305,2,9,0.9,58:02.0,11/29/2018
705169.507,3621591.631,69.922,46.797,2,9,0.9,58:02.2,11/29/2018
705169.807,3621592.191,69.453,46.445,2,9,0.9,58:02.4,11/29/2018
705170.122,3621592.779,69.258,46.641,2,9,0.9,58:02.6,11/29/2018
